,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom,^IXIC,usd_interest,usd_inflation,gbp_interest,gbp_inflation
2023-06-07,1.2428536415100098,1.2406232953071594,1.243300619429223,1.2441561767831466,-0.0008555573539235,1.2586413805320733,1.2300177509948735,0.0094837205750601,51.37403936460703,1.2441468636194866,1.2383249600728354,1.2486755450566611,1.2337962786356609,1.2544974486033122,1.2279743750890098,1.2590261300404868,7.138017199749892,-0.0018408298492431,13104.900390625,5.08,3.81787,4.5,7.8
2023-06-08,1.2445859909057615,1.2413715720176697,1.2434983688871522,1.2441880148663034,-0.0006896459791512,1.254840728602135,1.2320070416119455,0.0097670810563223,59.81830581433884,1.2481661240259807,1.2406187852223716,1.252133329709371,1.2366515795389812,1.2596806685129802,1.229104240735372,1.2636478741963706,7.723547327814842,-0.0080131292343141,13238.51953125,5.08,3.81787,4.5,7.8
2023-06-09,1.255950093269348,1.2437835335731506,1.2454140187921054,1.2450592799331957,0.0003547388589097,1.2559935293201394,1.2313679494854024,0.0103756870542253,77.28613967137406,1.2562171618143718,1.2533056338628137,1.2588616212209067,1.2506611744562786,1.261773149172465,1.2477496465047202,1.264417608579,7.2921418396764945,0.0129264593124387,13259.1396484375,5.08,3.81787,4.5,7.8
2023-06-12,1.25809907913208,1.2461244583129882,1.247365566536717,1.246025190984965,0.001340375551752,1.2582293442897885,1.2304323025531676,0.0105447343417576,76.91510620975501,1.2556116183598836,1.251285473505656,1.2624252239863074,1.244471867879232,1.266751368840535,1.2401457230250046,1.2735649744669588,6.4589304424136245,0.0147819519042968,13461.919921875,5.08,3.81787,4.5,7.8
2023-06-13,1.2515331506729126,1.247784388065338,1.248006733326901,1.2464331879988868,0.0015735453280141,1.2580639716854956,1.2304989102610675,0.0105345930371965,66.66291712638423,1.254992127418518,1.248027205467224,1.2584980726242063,1.2445212602615356,1.2654629945755005,1.2375563383102417,1.268968939781189,5.966426281989636,0.0086795091629028,13573.3203125,5.08,2.66873,4.5,7.8
2023-06-14,1.260684370994568,1.24973406791687,1.2499571391219266,1.247488831183752,0.0024683079381746,1.2604302088031334,1.2293571671238377,0.0111512116023472,68.49559523674908,1.263583779335022,1.257181167602539,1.2670869827270508,1.2536779642105105,1.2734895944595337,1.2472753524780271,1.2769927978515625,6.687002390347708,0.0160983800888065,13626.48046875,5.08,2.66873,4.5,7.8
2023-06-15,1.26708984375,1.251973605155945,1.2525929398339375,1.248940758040511,0.0036521817934267,1.264245138432361,1.227423169348858,0.0116970368794032,70.13784971593954,1.2689101696014404,1.261284351348877,1.2747156620025637,1.255478858947754,1.282341480255127,1.2478530406951904,1.28814697265625,5.919753204539483,0.011139750480652,13782.8203125,5.07,2.66873,4.5,7.8
2023-06-16,1.278576135635376,1.254571306705475,1.2565903545726207,1.2511359711956862,0.0054543833769344,1.2710576958198412,1.224344842956556,0.0125679118292671,71.94493398725064,1.2800799210866292,1.2753907839457193,1.2832652727762854,1.272205432256063,1.2879544099171951,1.267516295115153,1.2911397616068516,7.709955846242368,0.0204770565032959,13689.5703125,5.08,2.66873,4.5,7.8
2023-06-20,1.2794759273529053,1.2621886491775514,1.2635541343350225,1.255423312759929,0.0081308215750932,1.2823425285605112,1.2203567512246445,0.012400448322296,81.5289113595636,1.2771900494893391,1.2738063732782998,1.282859603563944,1.2681368192036948,1.2862432797749834,1.2647531429926555,1.2919128338495884,5.302312768719726,0.0187915563583371,13667.2900390625,5.07,2.66873,4.5,7.8
2023-06-21,1.276535987854004,1.2655568838119506,1.2655513425687115,1.2569872146187495,0.0085641279499621,1.2856762650965727,1.2205039140225376,0.0121900779860359,78.15367201013959,1.275227467219035,1.270667870839437,1.281095584233602,1.26479975382487,1.2856551806132,1.260240157445272,1.291523297627767,4.883718930220937,0.0094461441040039,13502.2001953125,5.07,2.66873,4.5,7.9
2023-06-22,1.277204513549805,1.268818736076355,1.2673441381042645,1.258484792317346,0.0088593457869183,1.288465009234073,1.2217252988599516,0.0121095010212489,77.75811975523074,1.2773176829020183,1.2729127009709678,1.2816094954808557,1.2686208883921306,1.286014477411906,1.26421590646108,1.2903062899907431,5.518435201639683,-0.001371622085571,13630.6103515625,5.07,2.66873,5.0,7.9
2023-06-23,1.2747135162353516,1.2706950783729554,1.2684778885859702,1.259686920014976,0.0087909685709941,1.2898164584048608,1.224662153541245,0.0115647997174943,68.80787880670776,1.2729866902033489,1.2709234555562336,1.2767767508824668,1.2671333948771155,1.278839985529582,1.2650701602300003,1.2826300462087,4.554040857765437,-0.0083247423171997,13492.51953125,5.07,2.66873,5.0,7.9
2023-06-26,1.2729610204696655,1.272181272506714,1.2691676011834618,1.2606701867153234,0.0084974144681384,1.290630496269554,1.2276752345501485,0.0115198748452322,65.01651357582139,1.272253155708313,1.269679069519043,1.2755351066589355,1.2663971185684204,1.2781091928482056,1.2638230323791504,1.281391143798828,4.175535150847847,-0.0065149068832397,13335.7802734375,5.07,2.66873,5.0,7.9
2023-06-27,1.2711971998214722,1.27414767742157,1.269479847127771,1.2614499654639268,0.0080298816638442,1.290699054727768,1.23123301075914,0.0111684373446872,72.0038417415893,1.272533615430196,1.269150177637736,1.274580637613932,1.2671031554539998,1.2779640754063923,1.2637197176615396,1.2800110975901284,3.7536721452790105,-0.0053387880325317,13555.669921875,5.07,2.66873,5.0,7.9
2023-06-28,1.2744698524475098,1.275526225566864,1.2702475402538846,1.2624144015367849,0.0078331387170997,1.2914125608928402,1.233847732590894,0.0112719280379158,67.76266677316355,1.2701444625854492,1.2651528120040894,1.2794615030288696,1.255835771560669,1.2844531536102295,1.250844120979309,1.29377019405365,1.7353424148926524,-0.0027346611022951,13591.75,5.07,2.66873,5.0,7.9
2023-06-29,1.264254450798035,1.2752426862716677,1.2693255264914465,1.2625507014820627,0.0067748250093835,1.291125987784783,1.23609030364283,0.0113199012620107,46.67321254234567,1.2633674144744873,1.2601425647735596,1.2674793004989624,1.2560306787490845,1.27070415019989,1.2528058290481567,1.2748160362243652,0.5524600754754382,-0.0104590654373166,13591.330078125,5.07,2.66873,5.0,7.9
2023-06-30,1.261463642120361,1.273531436920166,1.2681160058189718,1.2624701785663812,0.0056458272525905,1.2911042304699696,1.236998513155671,0.0114153964178902,24.774543639776084,1.2647428512573242,1.2568649053573608,1.269341588020325,1.25226616859436,1.2772195339202883,1.2443882226943968,1.281818270683289,0.6268134640131805,-0.0114973783493044,13787.919921875,5.08,2.66873,5.0,7.9
2023-07-03,1.2693254947662354,1.2721601605415345,1.2683020810416277,1.2629779797663705,0.0053241012752573,1.29061213248256,1.2401207972240136,0.0114158562251499,31.627551884186172,1.2690991560618083,1.2662573655446372,1.2721672852834067,1.2631892363230388,1.275009075800578,1.2603474458058677,1.2780772050221765,0.3142161372960386,-0.0018717050552368,13816.76953125,5.08,2.66873,5.0,7.9
2023-07-05,1.2717629671096802,1.2706645846366882,1.2689635450293582,1.264061861495669,0.0049016835336894,1.288320665855368,1.2479008025932707,0.0096556459154401,42.83731131282287,1.2713669141133626,1.2693188587824502,1.2738110224405923,1.2668747504552205,1.2758590777715046,1.264826695124308,1.2783031860987344,0.0834684230228476,0.0075085163116452,13791.650390625,5.08,2.66873,5.0,7.9
2023-07-06,1.2704542875289917,1.269989562034607,1.2691928900293017,1.2645353745351742,0.0046575154941275,1.2863170317435937,1.2524912663673684,0.0091369152069092,40.06115134431142,1.2720370690027871,1.266037185986837,1.2764541705449424,1.261620084444682,1.2824540535608928,1.2556202014287314,1.2868711551030478,-1.6763465952726604,0.0089906454086305,13679.0400390625,5.08,2.66873,5.0,7.9
2023-07-07,1.2742749452590942,1.2699457049369811,1.269974744680039,1.2652568242184274,0.0047179204616114,1.286112725787587,1.2545280575223496,0.0097177454403468,49.37859138371941,1.2770010630289714,1.269991954167684,1.2812840541203818,1.2657089630762737,1.2882931629816692,1.2586998542149863,1.2925761540730796,-2.637387674057293,0.0049494504928588,13660.7197265625,5.08,2.66873,5.0,7.9
2023-07-10,1.2838947772979736,1.271039080619812,1.2721162881597212,1.2666374133354308,0.0054788748242904,1.2874133887354229,1.2558069643911032,0.0095798202923366,62.66777527022199,1.2810075680414836,1.2781533797581992,1.2867489655812585,1.2724119822184246,1.2896031538645427,1.26955779393514,1.2953445514043174,-1.128318286333222,0.0146015882492065,13685.48046875,5.07,2.66873,5.0,7.9
2023-07-11,1.2864713668823242,1.2725664973258972,1.2743247618093525,1.268106595079645,0.0062181667297074,1.2874470708076988,1.259267103939768,0.0095086778913225,67.36941993032097,1.2885909875233967,1.2838554779688516,1.2912068764368692,1.2812395890553792,1.2959423859914143,1.276504079500834,1.2985582749048867,-0.8986148382844402,0.014708399772644,13760.7001953125,5.08,2.66873,5.0,7.9
2023-07-12,1.2934770584106443,1.2744672179222107,1.277271268978782,1.269985888659719,0.0072853803190628,1.2904441111288532,1.2595493323602214,0.0098695925303868,69.9230288641756,1.2947345972061155,1.2892482280731203,1.29896342754364,1.285019397735596,1.3044497966766355,1.2795330286026003,1.30867862701416,0.9726103096990416,0.0230227708816526,13918.9599609375,5.08,1.36601,5.0,7.9
2023-07-13,1.29962956905365,1.278004729747772,1.2807110074518384,1.2721817168370473,0.0085292906147911,1.2951184896068562,1.2581289264125834,0.0105733701160976,90.5318137613768,1.3033297459284463,1.2953216632207236,1.307637651761373,1.2910137573877971,1.315645734469096,1.2830056746800742,1.3199536403020224,2.107397177035837,0.0253546237945556,14138.5703125,5.08,1.36601,5.0,7.9
2023-07-14,1.3128528594970703,1.283143651485443,1.2856559077664895,1.2751943940711232,0.0104615136953662,1.3029386363864024,1.253736452019207,0.0111981885773795,97.51996331424088,1.312201182047526,1.310169299443563,1.3148847421010337,1.3074857393900554,1.3169166247049968,1.3054538567860925,1.3196001847585044,2.9965806748124577,0.0289580821990966,14113.7001953125,5.08,1.36601,5.0,7.9
2023-07-17,1.3090204000473022,1.2871131420135498,1.2892504450404607,1.2777000241434329,0.0115504208970278,1.3077729832590197,1.2515003192960648,0.0113391535622733,89.6617521993611,1.3083961407343547,1.3060731490453086,1.3113433917363486,1.3031258980433147,1.3136663834253948,1.3008029063542683,1.3166136344273889,0.6695589049057856,0.022549033164978,14244.9501953125,5.08,1.36601,5.0,7.9
2023-07-18,1.307172417640686,1.2909010648727417,1.2920076715943416,1.2798831644024886,0.0121245071918529,1.3117330042662223,1.25030994731764,0.0108407650675092,86.5224407602549,1.3082513809204102,1.3040462732315063,1.3113775253295898,1.3009201288223269,1.3155826330184937,1.2967150211334229,1.3187087774276731,0.777320932319253,0.0136953592300417,14353.6396484375,5.08,1.36601,5.0,7.9
2023-07-19,1.303508996963501,1.2940756678581238,1.29377710626652,1.2816332260736747,0.0121438801928452,1.3145844815182728,1.2501557709765394,0.0111829893929618,79.92022920060671,1.2982089916865032,1.292466958363851,1.3092510302861533,1.281424919764201,1.3149930636088054,1.2756828864415488,1.3260351022084556,2.239242644321547,0.003879427909851,14358.01953125,5.08,1.36601,5.0,7.3
2023-07-20,1.2939791679382324,1.2964281558990478,1.2938081926775526,1.282547740285864,0.0112604523916886,1.3157289712834388,1.250688746650216,0.0116716112409319,69.19700616161046,1.2915610472361247,1.2866097291310632,1.2989304860432944,1.2792402903238935,1.303881804148356,1.274288972218832,1.3112512429555256,3.2514314208637205,-0.0188736915588378,14063.3095703125,5.08,1.36601,5.0,7.3
2023-07-21,1.2872332334518433,1.2977239847183228,1.2927966604889818,1.2828948138537142,0.0099018466352676,1.316147744891559,1.251521944763745,0.0117940051215035,60.09251143858816,1.2864702542622883,1.282551328341166,1.2911521593729656,1.2778694232304888,1.295071085294088,1.2739504973093665,1.299752990404765,2.1276352446233675,-0.0217871665954589,14032.8095703125,5.08,1.36601,5.0,7.3
2023-07-24,1.2853471040725708,1.2978692173957824,1.2916505748864568,1.283076464981037,0.0085741099054199,1.3163617880653211,1.2525465099502733,0.0120266165052141,51.286068070929566,1.2845365206400554,1.2807286580403647,1.2891549666722617,1.2761102120081584,1.2929628292719524,1.2723023494084678,1.297581275304159,1.4121420014468204,-0.0218253135681152,14058.8701171875,5.08,1.36601,5.0,7.3
2023-07-25,1.281262755393982,1.2973483562469483,1.2900524488106917,1.2829421161227366,0.0071103326879549,1.3162971117832951,1.2536177417895502,0.0121817929404122,45.50761771001911,1.2833530108133953,1.278975566228231,1.2856401999791465,1.2766883770624795,1.2900176445643108,1.2723109324773154,1.292304833730062,3.746587714981973,-0.022246241569519,14144.5595703125,5.08,1.36601,5.0,7.3
2023-07-26,1.2893908023834229,1.296939730644226,1.2899506570526502,1.283419796586491,0.0065308604661591,1.3167004832421842,1.2547064653242523,0.0123209186962672,46.54257679800551,1.2902109225591023,1.286794344584147,1.2928073803583775,1.2841978867848716,1.296223958333333,1.2807813088099165,1.2988204161326085,2.06232042673198,-0.0045883655548095,14127.2802734375,5.08,1.36601,5.0,7.3
2023-07-27,1.292724609375,1.296249234676361,1.2903774189483963,1.2841090419782326,0.0062683769701636,1.3165515598871642,1.257702404536969,0.012554040976933,43.86501183084748,1.2916651169459026,1.2837850650151572,1.3006046613057456,1.2748455206553142,1.308484713236491,1.2669654687245688,1.317424257596334,2.542200912793747,0.0054913759231567,14050.1103515625,5.33,1.36601,5.0,7.3
2023-07-28,1.2793776988983154,1.2929017186164855,1.2886851543253068,1.283758572120461,0.0049265822048458,1.3151596713074485,1.2608856987944803,0.0130302565438406,20.322843832697828,1.2814584573109944,1.2743900219599404,1.2864461342493692,1.2694023450215657,1.293514569600423,1.2623339096705115,1.298502246538798,-0.8140616917256346,-0.0059694051742553,14316.66015625,5.33,1.36601,5.0,7.3
2023-07-31,1.2853965759277344,1.2905393362045288,1.2881792191872186,1.2838799057358143,0.0042993134514042,1.3145468990488034,1.2631055791692751,0.0129247733524867,29.838091032843693,1.2852283716201782,1.2831240892410278,1.2875008583068848,1.2808516025543213,1.2896051406860352,1.278747320175171,1.2918776273727417,-0.3703741519388108,0.0041338205337524,14346.01953125,5.33,1.36601,5.0,7.3
2023-08-01,1.283400535583496,1.28816214799881,1.287444037094338,1.2838443968356428,0.0035996402586953,1.3137252158770187,1.2653379969945329,0.0127451760428292,29.76287368756482,1.2804745435714722,1.2770873308181765,1.286787748336792,1.2707741260528564,1.290174961090088,1.2673869132995603,1.2964881658554075,-0.9047685010055552,-0.0059902667999267,14283.91015625,5.33,1.36601,5.0,7.3
2023-08-02,1.2795741558074951,1.285768663883209,1.2862332861271315,1.2835280826854096,0.0027052034417218,1.3131405639776046,1.2667037677637285,0.0125563996178763,29.68052333936501,1.2758315801620483,1.2719252109527588,1.283480525016785,1.2642762660980225,1.2873868942260742,1.260369896888733,1.2950358390808103,-6.281837909472095,-0.0131504535675048,13973.4501953125,5.33,1.36601,5.0,7.3
2023-08-03,1.2720379829406738,1.2835745453834533,1.284049393329215,1.2826769641857996,0.0013724291434153,1.3129494240977702,1.2670532771847312,0.0127261366162981,30.72041798824304,1.269159992535909,1.2654723326365152,1.2757256428400674,1.2589066823323567,1.2794133027394612,1.255219022432963,1.2859789530436196,-9.815956897303703,-0.0073397159576416,13959.7197265625,5.33,1.36601,5.25,7.3
2023-08-04,1.2716336250305176,1.282014584541321,1.2821392751294152,1.281858939063186,0.0002803360662291,1.31322521049673,1.2665133587629138,0.012847363948822,34.573498657273475,1.273021221160889,1.2677768468856812,1.276877999305725,1.2639200687408447,1.2821223735809326,1.2586756944656372,1.285979151725769,-9.907131134052396,-0.0137629508972167,13909.240234375,5.33,1.36601,5.25,7.3
2023-08-07,1.2747948169708252,1.2809593558311465,1.2810093584896325,1.281335670760048,-0.0003263122704157,1.313600084623969,1.2652284886029597,0.0128392492021833,39.821494688765576,1.27493158976237,1.2712543805440268,1.2784720261891684,1.2677139441172285,1.2821492354075117,1.2640367348988852,1.28568967183431,-9.61518549808247,-0.0086057186126708,13994.400390625,5.33,1.36601,5.25,7.3
2023-08-08,1.2782002687454224,1.2806531071662903,1.2805771908366768,1.2811034187589647,-0.0005262279222879,1.3136763057687506,1.2643251576444878,0.0121251344680786,47.006790356482064,1.2751258611679075,1.2716591358184814,1.2816669940948486,1.2651180028915403,1.285133719444275,1.2616512775421145,1.2916748523712158,-10.028822094946182,-0.0013738870620727,13884.3203125,5.33,1.36601,5.25,7.3
2023-08-09,1.2741613388061523,1.2791301608085632,1.2795901366781344,1.280589190614312,-0.0009990539361777,1.3134730605909914,1.262596830861798,0.0112420746258327,33.82189060774601,1.2744160095850627,1.2709910472234092,1.2775863011678064,1.2678207556406655,1.28101126352946,1.264395793279012,1.2841815551122036,-9.098582804920827,0.0021233558654785,13722.01953125,5.33,1.36601,5.25,7.3
2023-08-10,1.2720056772232056,1.2770582675933837,1.2784232967619913,1.2799533748075635,-0.0015300780455722,1.3124385373714331,1.2608689648983116,0.0110889758382524,27.42542596109135,1.27474041779836,1.268349329630534,1.2783967653910318,1.2646929820378623,1.284787853558858,1.258301893870036,1.2884442011515296,-6.979456253421322,0.0003720521926879,13737.990234375,5.33,1.67472,5.25,7.3
2023-08-11,1.2670094966888428,1.2758214473724363,1.2766673275199685,1.2789945690209916,-0.0023272415010231,1.3084337768861132,1.2602893891028089,0.0109929868153163,33.52630342138188,1.2691136201222737,1.2645203272501626,1.2716027895609536,1.262031157811483,1.2761960824330647,1.2574378649393716,1.2786852518717446,-7.460082560201957,-0.0077853202819824,13644.849609375,5.33,1.67472,5.25,7.3
2023-08-14,1.2695027589797974,1.274232065677643,1.275565086206096,1.278291471980903,-0.0027263857748074,1.3043288339466448,1.260442567935527,0.0112115400178092,26.636105240653706,1.267681876818339,1.2637301286061606,1.2734545071919765,1.2579574982325237,1.2774062554041548,1.254005750020345,1.283178885777792,-6.724570929580162,-0.008697509765625,13788.330078125,5.33,1.67472,5.25,7.3
2023-08-15,1.2685203552246094,1.2727440476417542,1.2744812814397133,1.2775676855545113,-0.0030864041147979,1.299867132622123,1.261039063018441,0.0108687622206551,27.454266971071878,1.270495613416036,1.2657250563303628,1.2732909123102822,1.2629297574361165,1.278061469395955,1.2581592003504434,1.2808567682902017,-6.216204144788378,-0.0056409835815429,13631.0498046875,5.33,1.67472,5.25,7.3
2023-08-16,1.2701315879821775,1.2717997908592225,1.2738120978308616,1.2770168635121162,-0.0032047656812546,1.295388310940812,1.2621801438016196,0.010243398802621,34.66361010215178,1.271852930386861,1.267120997111003,1.274863521258036,1.2641104062398276,1.2795954545338946,1.2593784729639692,1.2826060454050696,-6.225734061071972,-0.001874089241028,13474.6298828125,5.33,1.67472,5.25,6.4
2023-08-17,1.2728151082992554,1.2718775033950809,1.273658714825999,1.2767056223852375,-0.0030469075592385,1.292887626518011,1.262564422260523,0.0096926007952009,51.49837957110351,1.27400275071462,1.2693312565485633,1.2774866024653115,1.2658474047978716,1.282158096631368,1.261175910631815,1.2856419483820598,-6.233792817549533,0.0058056116104125,13316.9296875,5.33,1.67472,5.25,6.4
2023-08-18,1.275022268295288,1.2722163677215577,1.2738684922828127,1.2765809294896855,-0.0027124372068729,1.2916349384973558,1.2625960137655226,0.0096636669976371,56.10896680965194,1.2735799551010132,1.2705261707305908,1.2780760526657104,1.2660300731658936,1.2811298370361328,1.2629762887954712,1.28562593460083,-5.82511010536694,0.0055195093154907,13290.7802734375,5.33,1.67472,5.25,6.4
2023-08-21,1.2741937637329102,1.272156262397766,1.2739185340443662,1.276404102396591,-0.0024855683522249,1.2905948060557682,1.2625208121731444,0.0092470901353018,48.81693181284903,1.2739324967066448,1.2713615496953332,1.2767647107442222,1.2685293356577558,1.2793356577555337,1.2659583886464445,1.282167871793111,-4.698654552993731,0.0056734085083007,13497.58984375,5.33,1.67472,5.25,6.4
2023-08-22,1.2760798931121826,1.271944224834442,1.27425105082403,1.2763800868940425,-0.0021290360700121,1.290160205946789,1.262437126053943,0.0087312034198216,45.56090743467518,1.2760936816533406,1.2720890442530313,1.2800845305124915,1.2680981953938804,1.2840891679128008,1.264093557993571,1.2880800167719515,-4.087571255347032,0.0059483051300051,13505.8701171875,5.33,1.67472,5.25,6.4
2023-08-23,1.2731555700302124,1.2718436479568482,1.2740825153172888,1.2761412337930178,-0.002058718475729,1.2879513528133988,1.263022455952013,0.0085731404168265,47.79130343726276,1.2703999280929563,1.2643942832946775,1.279161214828491,1.2556329965591433,1.2851668596267698,1.2496273517608645,1.2939281463623042,-3.960389688651503,0.000340461730957,13721.0302734375,5.33,1.67472,5.25,6.4
2023-08-24,1.2720541954040527,1.2718484997749329,1.273770466099868,1.27583849020865,-0.002068024108782,1.283981773083388,1.2649249942849283,0.0086523720196315,50.111720495632746,1.269298513730367,1.265700856844584,1.2756518522898357,1.2593475182851157,1.2792495091756184,1.2557498613993323,1.285602847735087,-2.8947997797804987,-0.0029680728912353,13463.9697265625,5.33,1.67472,5.25,6.4
2023-08-25,1.2592872381210327,1.2710762739181518,1.271542277180047,1.2746124715354932,-0.003070194355446,1.284844475977354,1.2620532453132347,0.0093636768204825,36.90470895984022,1.2596225341161091,1.2545429865519202,1.2643667856852212,1.249798734982808,1.26944633324941,1.2447191874186192,1.2741905848185222,-3.6243909061518944,-0.0149065256118774,13590.650390625,5.33,1.67472,5.25,6.4
2023-08-29,1.2611136436462402,1.269282341003418,1.268301262630924,1.2725396962100433,-0.0042384335791192,1.2824213444803891,1.2596050441647828,0.0089736665998186,36.99198566296237,1.2603576978047688,1.2571478287378943,1.2643235127131145,1.2531820138295489,1.2675333817799888,1.2499721447626746,1.2714991966883344,-2.6921014679224,-0.0120419263839721,13943.759765625,5.33,1.67472,5.25,6.4
2023-08-30,1.2636793851852417,1.2686371207237244,1.2675902045623575,1.2718833768748727,-0.0042931723125152,1.2813261154139268,1.2591107961690198,0.0092030508177621,39.035931758424304,1.2666855653127034,1.25899867216746,1.2713662783304849,1.2543179591496787,1.279053171475728,1.2466310660044353,1.2837338844935091,-1.2756016934739447,-0.008374810218811,14019.3095703125,5.33,1.67472,5.25,6.4
2023-08-31,1.271179437637329,1.2684735536575318,1.2681423942661991,1.2718312332276471,-0.0036888389614477,1.2812601925449434,1.2590908645076688,0.009396025112697,47.61152096033534,1.2700270811716716,1.2665906747182212,1.2746158440907795,1.2620019117991133,1.27805225054423,1.2585655053456628,1.282641013463338,-0.8220300365029245,0.0118921995162963,14034.9697265625,5.33,1.67472,5.25,6.4
2023-09-01,1.2672826051712036,1.2676995873451231,1.2680101190208153,1.2714942978160588,-0.0034841787952435,1.2810928240154995,1.2588231310511813,0.0095678567886352,39.22967946995259,1.2657784620920818,1.260553558667501,1.2725075085957849,1.253824512163798,1.2777324120203657,1.2485996087392173,1.2844614585240683,-0.5362268282813974,0.0083124637603759,14031.8095703125,5.33,1.67472,5.25,6.4
2023-09-05,1.2623074054718018,1.2648174166679382,1.2659786800296875,1.2699667534438766,-0.003988073414189,1.2798360936214177,1.256925547880963,0.0097811222076416,34.53113535457403,1.259478767712911,1.2557729880015054,1.266013185183207,1.2492385705312092,1.2697189648946126,1.2455327908198035,1.2762533823649087,-2.2210821882401484,-0.0013719797134399,14020.9501953125,5.33,1.67472,5.25,6.4
2023-09-06,1.2570552825927734,1.2632073879241943,1.2646058496547776,1.2690103481956467,-0.0044044985408691,1.2796956550859602,1.255355380795082,0.0101581641605921,32.815215759324715,1.2547896305720012,1.250751813252767,1.2610930999120078,1.2444483439127605,1.265130917231242,1.2404105265935264,1.2714343865712483,-2.601329438160488,-0.0141241550445556,13872.4697265625,5.33,1.67472,5.25,6.4
2023-09-07,1.2498750686645508,1.2609894752502442,1.2623395756562812,1.2675929200822322,-0.005253344425951,1.28071297941825,1.2521249956069267,0.0104896255901881,29.04602729111575,1.2485124667485554,1.2462275425593057,1.2521599928538003,1.2425800164540606,1.2544449170430505,1.2402950922648108,1.2580924431482954,-2.5008658308138854,-0.0174075365066528,13748.830078125,5.33,1.67472,5.25,6.4
2023-09-08,1.2475050687789917,1.25981125831604,1.260057343829006,1.2661049310968069,-0.0060475872678009,1.2820435629276163,1.2488439693065754,0.010420194693974,36.14725653000241,1.248567263285319,1.2458206017812097,1.2502517302831015,1.244136134783427,1.2529983917872112,1.2413894732793174,1.2546828587849936,-2.508335953443971,-0.0116394758224487,13761.5302734375,5.33,1.67472,5.25,6.4
2023-09-11,1.2489992380142212,1.2588141679763794,1.2583560967805776,1.264837842720319,-0.0064817459397414,1.2824349879802093,1.246402192157425,0.0103667548724583,38.59257198345935,1.2507095734278362,1.246666749318441,1.253042062123617,1.2443342606226604,1.257084886233012,1.2402914365132651,1.2594173749287925,-1.0367240770459016,-0.0133081674575805,13917.8896484375,5.33,1.67472,5.25,6.4
2023-09-12,1.2508755922317505,1.2577903628349305,1.2572052499269115,1.263803601943388,-0.0065983520164762,1.2824145027544125,1.2446582010839362,0.0097477436065674,38.21489635563752,1.2497087319691975,1.2472417751948035,1.253342549006144,1.2436079581578572,1.2558095057805378,1.2411410013834634,1.2594433228174844,0.116922833499346,-0.0061796903610229,13773.6103515625,5.33,1.67472,5.25,6.4
2023-09-13,1.2491724491119385,1.2563396692276,1.255969434416916,1.262719812844762,-0.0067503784278462,1.2821362797691185,1.2428405101822062,0.0095121349607195,32.962605177313904,1.2481917142868042,1.2452261447906494,1.2521380186080933,1.2412798404693604,1.255103588104248,1.2383142709732056,1.259049892425537,0.8923768313063767,-0.0007026195526123,13813.58984375,5.33,2.47013,5.25,6.4
2023-09-14,1.248953938484192,1.2541171193122864,1.254890127350343,1.2617001184476828,-0.0068099910973398,1.28119910377325,1.2413915691965682,0.0090254800660269,18.51222585145227,1.2466661135355632,1.2426286538441975,1.2529913981755576,1.2363033692042034,1.257028857866923,1.232265909512838,1.2633541425069177,1.4616337089361888,0.0014488697052001,13926.0498046875,5.33,2.47013,5.25,6.4
2023-09-15,1.2401869297027588,1.251407551765442,1.2526280969430224,1.260106548911022,-0.0074784519679995,1.2804705528966334,1.238636586213932,0.0094523770468575,16.26739723425159,1.2411309480667114,1.2377067804336548,1.2436110973358154,1.2352266311645508,1.247035264968872,1.231802463531494,1.249515414237976,2.151431583741702,-0.0088123083114624,13708.330078125,5.33,2.47013,5.25,6.4
2023-09-18,1.2397565841674805,1.249468755722046,1.2506478642083236,1.258599144115204,-0.0079512799068803,1.279335738550008,1.2363276826040144,0.0092194761548723,20.13076216712581,1.2393028736114502,1.237572193145752,1.2414872646331787,1.2353878021240234,1.243217945098877,1.2336571216583252,1.2454023361206057,2.6949144003191887,-0.01111900806427,13710.240234375,5.33,2.47013,5.25,6.4
2023-09-19,1.2383747100830078,1.2470754861831663,1.2487596866505828,1.257101037890597,-0.0083413512400141,1.277325265097404,1.2345676377537007,0.0086479101862226,10.98830204811317,1.2393303712209065,1.236224095026652,1.2414809862772622,1.234073479970296,1.2445872624715169,1.2309672037760415,1.2467378775278726,4.73934816905234,-0.0107977390289306,13678.1904296875,5.33,2.47013,5.25,6.4
2023-09-20,1.2393569946289062,1.2453056573867798,1.247313118647248,1.2557866643156568,-0.0084735456684088,1.2752474684744295,1.2332655768365448,0.0084651964051383,16.48547125855562,1.2380043268203735,1.23506760597229,1.24229371547699,1.2307782173156736,1.2452304363250737,1.22784149646759,1.24951982498169,5.389413516823653,-0.0095969438552856,13469.1298828125,5.33,2.47013,5.25,6.3
2023-09-21,1.2328935861587524,1.2436075091362,1.2450947290336334,1.2540908807484783,-0.0089961517148451,1.2736027260939025,1.2309942582925415,0.0086385692868914,16.94550281001861,1.2302868763605754,1.2274064620335898,1.2357740004857385,1.221919337908427,1.238654414812724,1.2190389235814414,1.2441415389378867,3.072297504431302,-0.0072933435440063,13223.98046875,5.33,2.47013,5.25,6.3
