,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom,^GDAXI,^GSPC,^IXIC,usd_interest,usd_inflation,eur_interest,eur_inflation
2023-03-07,1.0688328742980957,1.0618233919143676,1.06452316693677,1.067834474996854,-0.0033113080600839,1.0774902357465372,1.0548958407038105,0.0082217710358756,50.6103918284734,1.065208872159322,1.060784618059794,1.0732571283976235,1.0527363618214924,1.0776813824971516,1.0483121077219644,1.0857296387354531,-5.119683969844187,0.0111019611358642,15559.5302734375,3986.3701171875,11530.330078125,4.57,5.95015,3.25,8.6
2023-03-08,1.05507493019104,1.0608107924461363,1.0630695920528117,1.0668893235297567,-0.0038197314769452,1.0771556779322842,1.0534406021656773,0.0088054622922625,41.18886936461281,1.0550226767857869,1.0527170101801553,1.0573805967966714,1.0503590901692708,1.059686263402303,1.0480534235636392,1.0620441834131875,-7.309214281044526,-0.0118193626403808,15631.8701171875,3992.010009765625,11576.0,4.57,5.95015,3.25,8.6
2023-03-09,1.0549525022506714,1.0602480053901673,1.0618208090063284,1.066005114546121,-0.0041843055397923,1.0767919240331052,1.0521414460802676,0.0085912602288382,44.68700482569869,1.0558178424835205,1.0529865026474,1.057783842086792,1.0510205030441284,1.0606151819229126,1.0481891632080078,1.062581181526184,-6.9433687942740985,-0.0050207376480102,15633.2099609375,3918.320068359375,11338.349609375,4.57,5.95015,3.25,8.6
2023-03-10,1.0584698915481567,1.0601145148277282,1.0613052832435328,1.0654469498796049,-0.004141666636072,1.0753750138470033,1.051982421379437,0.0093723961285182,48.8018095906593,1.0619687636693318,1.054075519243876,1.0663631359736123,1.0496811469395957,1.074256380399068,1.0417879025141397,1.0786507527033486,-6.582863491939044,-0.0041502714157104,15427.9697265625,3861.590087890625,11138.8896484375,4.57,5.95015,3.25,8.6
2023-03-13,1.0683646202087402,1.0614033937454224,1.062391335084334,1.0656630736076889,-0.0032717385233549,1.0754512864799095,1.0519654672890113,0.0100991129875183,60.517883095936334,1.069107135136922,1.0644925038019817,1.072979251543681,1.060620387395223,1.0775938828786211,1.0560057560602822,1.08146599928538,-4.086876909616256,-0.0004682540893554,14959.4697265625,3855.760009765625,11188.83984375,4.58,5.95015,3.25,8.6
2023-03-14,1.0725010633468628,1.0625414490699767,1.0639466778939537,1.0661695913661462,-0.0022229134721925,1.0753359010702792,1.0520267674439725,0.0101274081638881,59.5214681095098,1.0717267990112305,1.0687395334243774,1.0754883289337158,1.064978003501892,1.0784755945205688,1.061990737915039,1.0822371244430542,-2.6996108770578573,0.0174261331558227,15232.830078125,3919.2900390625,11428.150390625,4.58,5.33874,3.25,8.6
2023-03-15,1.0727657079696655,1.0640449285507203,1.0653034517517554,1.0666581925960366,-0.0013547408442811,1.0751562954980696,1.0521257517736589,0.0113399709974016,63.2727930946663,1.0669361750284831,1.0578630765279136,1.0818388064702351,1.0429604450861614,1.090911904970805,1.0338873465855918,1.1058145364125571,-2.4064647835576998,0.0178132057189941,14735.259765625,3891.929931640625,11434.0498046875,4.58,5.33874,3.25,8.6
2023-03-16,1.0583354234695437,1.0631890416145324,1.064231447400646,1.0660416911792594,-0.0018102437786133,1.0745376136455718,1.0516604039516266,0.0120261141232082,43.08704334547178,1.059100349744161,1.054744283358256,1.0626914898554485,1.0511531432469683,1.0670475562413533,1.0467970768610635,1.0706386963526406,-2.759380818523858,-0.000134468078613,14967.099609375,3960.280029296875,11717.2802734375,4.58,5.33874,3.25,8.6
2023-03-17,1.0614134073257446,1.063333058357239,1.063797902773738,1.0656988553382585,-0.0019009525645201,1.0741817386563002,1.0515000550334277,0.0120343395641872,51.24020901130263,1.0631955464680989,1.0594284931818645,1.065180460611979,1.057443579037984,1.0689475138982136,1.0536765257517495,1.0709324280420938,-1.7701561685142626,-0.0069512128829956,14768.2001953125,3916.639892578125,11630.509765625,4.58,5.33874,3.25,8.5
2023-03-20,1.0678855180740356,1.0638595938682556,1.0644267666660916,1.065860830355723,-0.0014340636896317,1.0740982634309304,1.0515276330229268,0.0122211745807102,54.25403019977158,1.0680601994196577,1.0630669196446738,1.0728787978490195,1.0582483212153118,1.0778720776240032,1.053255041440328,1.0826906760533652,-1.0567780133069686,-0.0046155452728271,14933.3798828125,3951.570068359375,11675.5400390625,4.58,5.33874,3.25,8.5
2023-03-21,1.071914792060852,1.0641677856445313,1.0655787705729778,1.0663092719635106,-0.0007305013905327,1.0747602688625837,1.0512309086963156,0.0120998450687953,52.58103097476776,1.0737106800079346,1.0686960220336916,1.0769294500350952,1.065477252006531,1.0819441080093382,1.060462594032288,1.0851628780364988,-0.4230450572176989,-0.0008509159088134,15195.33984375,4002.8701171875,11860.1103515625,4.58,5.33874,3.25,8.5
2023-03-22,1.0774236917495728,1.0664026618003846,1.0674010661386075,1.0671325623180337,0.000268503820574,1.0770095815674814,1.0502038726790397,0.0120064871651785,71.71714597489992,1.0778406858444214,1.075534462928772,1.0797299146652222,1.0736452341079712,1.0820361375808716,1.0713390111923218,1.0839253664016724,-0.8201309511958711,0.019088268280029,15216.1904296875,3936.969970703125,11669.9599609375,4.58,5.33874,3.75,8.5
2023-03-23,1.0870392322540283,1.06961133480072,1.070422322464057,1.0686071304614406,0.0018151920026163,1.0818392956543392,1.0480200445365484,0.0125574214117867,76.32334043339748,1.0889336665471394,1.084967533747355,1.0910053650538123,1.082895835240682,1.094971497853597,1.0789297024408977,1.09704319636027,-0.1864607481645419,0.0256258249282836,15210.3896484375,3948.719970703125,11787.400390625,4.83,5.33874,3.75,8.5
2023-03-24,1.0835057497024536,1.07211492061615,1.0724351574238105,1.0697107318867007,0.0027244255371097,1.0847463997214597,1.0474830357224183,0.0129673651286533,70.53351792537335,1.0797659556070964,1.0756315787633262,1.087640126546224,1.0677574078241985,1.0917745033899944,1.0636230309804282,1.099648674329122,-1.4026497786823526,0.0156202316284179,14957.23046875,3970.989990234375,11823.9599609375,4.83,5.33874,3.75,8.5
2023-03-27,1.077818512916565,1.0730603098869325,1.0732633659611572,1.0703113082592832,0.002952057701874,1.0858569402575655,1.0486067633747893,0.0126978414399282,58.3285549555454,1.0774083534876506,1.0752167304356894,1.0800101359685264,1.0726149479548135,1.0822017590204875,1.0704233249028523,1.0848035415013633,-0.5940203511802464,0.0059037208557128,15127.6796875,3977.530029296875,11768.83984375,4.83,5.33874,3.75,8.5
2023-03-28,1.0807071924209597,1.073880922794342,1.0744085700318962,1.0710813737527407,0.0033271962791554,1.0875301186586448,1.048892253205674,0.0120487894330705,57.39182537432696,1.0820035537083943,1.0791072050730386,1.083603541056315,1.077507217725118,1.0864998896916709,1.0746108690897622,1.088099877039591,1.3935567114708416,0.0032835006713869,15142.01953125,3971.27001953125,11716.080078125,4.83,5.33874,3.75,8.5
2023-03-29,1.0839520692825315,1.0749995589256287,1.07587680068584,1.0720347586067993,0.0038420420790405,1.0893974457321602,1.0496470417441883,0.0121698890413556,59.56289387651938,1.0844286680221558,1.0816574096679688,1.0867233276367188,1.0793627500534058,1.0894945859909058,1.0765914916992188,1.0917892456054688,3.303936281341025,-0.0030871629714968,15328.7802734375,4027.81005859375,11926.240234375,4.83,5.33874,3.75,8.5
2023-03-30,1.0843634605407717,1.0776023626327516,1.0771824406635218,1.0729479957870935,0.0042344448764282,1.0912937471448931,1.0494976571023906,0.0117976665496825,79.26505949811948,1.0864848295847576,1.080574949582418,1.090273340543111,1.0767864386240642,1.096183220545451,1.0708765586217246,1.099971731503805,4.245961979902166,0.000857710838318,15522.400390625,4050.830078125,12013.4697265625,4.83,5.33874,3.75,8.5
2023-03-31,1.0904649496078491,1.080507516860962,1.0792259035780336,1.0742455479219644,0.0049803556560692,1.094030628675411,1.04980994654279,0.0112955485071454,80.58509036144578,1.0897033214569092,1.0868209600448608,1.0933473110198977,1.0831769704818726,1.0962296724319458,1.0802946090698242,1.099873661994934,4.825088992134283,0.0126464366912841,15628.83984375,4109.31005859375,12221.91015625,4.83,5.33874,3.75,8.5
2023-04-03,1.080333590507507,1.081752324104309,1.0793963169517988,1.074696514039412,0.0046998029123868,1.0947663165056705,1.0508456014668943,0.0117161444255283,62.16767343438272,1.0836135149002075,1.0756549835205078,1.088292121887207,1.0709763765335083,1.0962506532669067,1.0630178451538086,1.1009292602539062,5.751252333090389,-0.0003736019134525,15580.919921875,4124.509765625,12189.4501953125,4.83,5.33874,3.75,8.5
2023-04-04,1.091226577758789,1.0836835026741027,1.0812163570759512,1.0759209632038105,0.0052953938721409,1.0972728273889014,1.0505784609297326,0.0112058264868599,66.64351628300716,1.0922598044077556,1.0873547395070395,1.0961316426595051,1.08348290125529,1.1010367075602212,1.078577836354574,1.1049085458119707,6.714684735064984,0.0072745084762575,15603.4697265625,4100.60009765625,12126.330078125,4.83,5.33874,3.75,8.5
2023-04-05,1.0960105657577517,1.0855421900749207,1.0834923891808437,1.0774090819115096,0.006083307269334,1.0995377444085817,1.0524071074667236,0.0104295015335082,66.22145187601959,1.0944903294245405,1.0920564730962117,1.09844442208608,1.088102380434672,1.1008782784144089,1.0856685241063433,1.1048323710759484,5.958313204557201,0.0116471052169799,15520.169921875,4090.3798828125,11996.8603515625,4.83,5.33874,3.75,8.5
2023-04-06,1.090334177017212,1.085871684551239,1.0845449719249003,1.0783664963637838,0.0061784755611165,1.0999350111967434,1.055548008155216,0.0103458932467869,53.08793693637325,1.09063458442688,1.0882534980773926,1.0927152633666994,1.086172819137573,1.0950963497161867,1.0837917327880855,1.0971770286560063,5.054496938136033,-0.0001307725906372,15597.8896484375,4105.02001953125,12087.9599609375,4.83,5.33874,3.75,8.5
2023-04-11,1.086932897567749,1.088698887825012,1.086621799611536,1.08075870888468,0.0058630907268559,1.1021885002724072,1.0603913103469471,0.009514033794403,56.48491922565873,1.0888017018636067,1.0849341551462808,1.0908004442850745,1.082935412724813,1.0946679910024004,1.079067866007487,1.0966667334238682,3.4808026693048304,-0.0090776681900026,15655.169921875,4108.93994140625,12031.8798828125,4.83,5.33874,3.75,8.5
2023-04-12,1.0917507410049438,1.089478754997253,1.087410867518214,1.081572933486181,0.0058379340320331,1.1032319582760344,1.061246355646848,0.0093316691262381,57.86562785552835,1.0943770011266072,1.0888981024424234,1.0972296396891277,1.086045463879903,1.1027085383733113,1.0805665651957193,1.1055611769358316,4.122215403969162,0.0014165639877319,15703.599609375,4091.949951171875,11929.33984375,4.83,3.86566,3.75,8.5
2023-04-13,1.0999890565872192,1.0910413146018982,1.0893459735288302,1.0829370907529243,0.0064088827759056,1.103517415480044,1.0651262617546056,0.0093317968504769,63.61083824662438,1.1016846497853596,1.0964693228403724,1.105204383532206,1.092949589093526,1.1104197104771931,1.0877342621485386,1.1139394442240398,5.125887813730333,0.0079760551452636,15729.4599609375,4146.22021484375,12166.26953125,4.83,3.86566,3.75,8.5
2023-04-14,1.1054610013961792,1.0925409197807312,1.0918252085853457,1.084605528578351,0.0072196800069945,1.1047352142141298,1.068313222427563,0.0094060812677656,63.20731738045823,1.1036022106806438,1.0996620257695515,1.1094011863072717,1.0938630501429238,1.1133413712183635,1.0899228652318318,1.1191403468449916,6.262961347979203,0.0141034126281738,15807.5,4137.64013671875,12123.4697265625,4.83,3.86566,3.75,8.5
2023-04-17,1.098659634590149,1.0943735241889954,1.0928766587399306,1.0856465734681138,0.0072300852718167,1.1047823212211556,1.0713435270721487,0.0099280732018607,67.1458079598128,1.0965452194213867,1.0931861400604248,1.1020187139511108,1.087712645530701,1.1053777933120728,1.0843535661697388,1.1108512878417969,4.569941654590698,0.0117267370223999,15789.5302734375,4151.31982421875,12157.7197265625,4.83,3.86566,3.75,8.5
2023-04-18,1.0925379991531372,1.09450466632843,1.0928245572650392,1.086157049444782,0.0066675078202571,1.1040734030575847,1.074114765944948,0.0099203245980399,51.34724708959848,1.0943864186604817,1.090426961580912,1.0964974562327066,1.0883159240086873,1.100456913312276,1.0843564669291177,1.102567950884501,3.757590733487646,0.0007872581481933,15882.669921875,4154.8701171875,12153.41015625,4.83,3.86566,3.75,8.5
2023-04-19,1.0975382328033447,1.0946574330329897,1.0935497381170862,1.0870001000639349,0.0065496380531513,1.1044684965205855,1.0757311265873246,0.0097151143210275,51.562458088570345,1.096010684967041,1.093361735343933,1.1001871824264526,1.0891852378845217,1.1028361320495603,1.0865362882614136,1.1070126295089722,2.575417627978226,-0.0024508237838745,15895.2001953125,4154.52001953125,12157.23046875,4.83,3.86566,3.75,6.9
2023-04-20,1.095218300819397,1.095145845413208,1.093806440071288,1.0876088556754506,0.0061975843958372,1.1049759160858588,1.0760416138785884,0.0095183168138777,55.36360899105868,1.0958511034647624,1.0928011735280356,1.098268230756124,1.090384046236674,1.1013181606928508,1.0873341162999473,1.1037352879842124,0.7583755753527158,-0.0102427005767822,15795.9697265625,4129.7900390625,12059.5595703125,4.83,3.86566,3.75,6.9
2023-04-21,1.0970927476882937,1.0956538200378418,1.0943120258585195,1.0883113661949204,0.006000659663599,1.1055462702355838,1.076829959527447,0.008992748601096,55.55457067178364,1.0967721144358318,1.0942928393681846,1.099572022755941,1.0914929310480757,1.102051297823588,1.0890136559804284,1.1048512061436968,-0.4886308196626362,-0.0015668869018552,15881.66015625,4133.52001953125,12072.4599609375,4.83,3.86566,3.75,6.9
2023-04-24,1.0992271900177002,1.096440780162811,1.0950682049599318,1.0891199457373486,0.0059482592225832,1.1055742131894108,1.078942884283734,0.0082582065037319,58.33558511350235,1.099842389424642,1.0962609450022378,1.102808634440104,1.0932946999867756,1.106390078862508,1.0897132555643716,1.1093563238779702,-1.6138310131452445,0.0066891908645629,15863.9501953125,4137.0400390625,12037.2001953125,4.83,3.86566,3.75,6.9
2023-04-25,1.1059499979019165,1.098342490196228,1.0967423269510064,1.0903666162680572,0.0063757106829491,1.107010411064931,1.0800309669563093,0.0085078307560512,69.20804024456908,1.1032270193099976,1.0996471643447876,1.1095298528671262,1.093344330787659,1.1131097078323362,1.089764475822449,1.1194125413894649,-2.172449466776716,0.0084117650985717,15872.1298828125,4071.6298828125,11799.16015625,4.83,3.86566,3.75,6.9
2023-04-26,1.0978394746780396,1.0989513635635375,1.0969111189090115,1.090920161335463,0.0059909575735481,1.1070444685866192,1.0813856499741716,0.0088670594351631,55.76632150324466,1.1013912359873457,1.093372424443563,1.105858286221822,1.0889053742090864,1.1138770977656045,1.080886562665304,1.118344148000081,-3.517661143688694,0.0026211738586425,15795.73046875,4055.989990234375,11854.349609375,4.83,3.86566,3.75,6.9
2023-04-27,1.1047282218933103,1.0994252800941466,1.0981137501373652,1.0919429806360446,0.0061707695013206,1.1080029710865749,1.0824636236094702,0.0091733591897146,54.605953735392944,1.1035702625910442,1.1005786259969077,1.1077198584874473,1.0964290301005044,1.110711495081584,1.0934373935063677,1.114861090977987,-3.492447376463348,0.0076354742050166,15800.4501953125,4135.35009765625,12142.240234375,4.83,3.86566,3.75,6.9
2023-04-28,1.1032048463821411,1.0991996645927429,1.0988969957134846,1.092777192913533,0.0061198027999516,1.1089066777080725,1.0828339066654018,0.0091304608753749,47.62497552944245,1.1013808647791543,1.0983873208363852,1.1061983903249106,1.0935697952906291,1.10919193426768,1.0905762513478598,1.114009459813436,-3.050487753490569,0.0039776563644409,15922.3798828125,4169.47998046875,12226.580078125,4.83,3.86566,3.75,6.9
2023-05-02,1.0969241857528689,1.0998814344406127,1.0988791155812236,1.0936546075789697,0.0052245080022541,1.1078323117733269,1.0865537889957162,0.0087596518652779,55.367970167893496,1.0972670714060466,1.0940124591191611,1.1001787980397544,1.0911007324854536,1.1034334103266397,1.0878461201985683,1.1063451369603474,-2.190933492808041,-0.0009152889251706,15726.9404296875,4119.580078125,12080.509765625,4.83,3.86566,3.75,6.9
2023-05-03,1.1010911464691162,1.10023672580719,1.0992194280255148,1.094205462311573,0.0050139657139418,1.1082093645613715,1.0866847942788078,0.0083126596042087,54.43871229090226,1.102500359217326,1.0991851886113486,1.1044063170750935,1.0972792307535808,1.107721487681071,1.0939640601476035,1.1096274455388389,-3.4133482226860705,-0.0036370754241941,15815.0595703125,4090.75,12025.330078125,4.83,3.86566,3.75,6.9
2023-05-04,1.1068925857543943,1.1014041543006896,1.1003999138299578,1.0951452492332632,0.0052546645966946,1.109278275697101,1.0872717240167966,0.0083638259342738,63.41766844872903,1.1049052476882937,1.1006711721420288,1.1111266613006594,1.0944497585296629,1.115360736846924,1.0902156829833982,1.12158215045929,-3.040483954393086,0.0036877393722531,15734.240234375,4061.219970703125,11966.400390625,5.08,3.86566,3.75,6.9
2023-05-05,1.102292776107788,1.1019241571426392,1.1006911234111625,1.0956746956684131,0.0050164277427493,1.1095175887320368,1.088060388448444,0.0080308573586599,55.62423445377063,1.1014192899068196,1.09803835550944,1.1056737105051675,1.093783934911092,1.1090546449025471,1.0904030005137124,1.113309065500895,0.5625337849504266,0.0012016296386718,15961.01953125,4136.25,12235.41015625,5.08,3.86566,3.75,6.9
2023-05-08,1.10186767578125,1.1021882057189942,1.1008721314680991,1.0961334349360308,0.0047386965320683,1.1095276743599054,1.0891013115219,0.0078669871602738,52.96554346429039,1.1028184096018474,1.1002980073293052,1.1043880780537925,1.09872833887736,1.1069084803263347,1.096207936604818,1.1084781487782798,4.341851729448795,0.0049434900283811,15952.830078125,4138.1201171875,12256.919921875,5.08,3.86566,3.75,6.9
2023-05-09,1.0996140241622925,1.1015546083450318,1.100678576497975,1.0963912563601983,0.0042873201377764,1.108336678366286,1.0915604201749736,0.0079126272882733,42.08997339016422,1.0980424483617146,1.095974842707316,1.1016816298166907,1.0923356612523398,1.1037492354710894,1.0902680555979412,1.1073884169260657,3.5251921135440454,-0.0014771223068237,15955.48046875,4119.169921875,12179.5498046875,5.08,3.86566,3.75,6.9
2023-05-10,1.096467137336731,1.1014173746109008,1.1000306627808605,1.096396877173275,0.0036337856075854,1.1078348567933136,1.092533881381125,0.0079642449106488,48.0443586746758,1.0970745881398518,1.093676010767619,1.099865714708964,1.0908848841985064,1.1032642920811973,1.0874863068262732,1.1060554186503095,3.757190997594268,-0.0104254484176633,15896.23046875,4137.64013671875,12306.4404296875,5.08,3.81787,4.0,6.9
2023-05-11,1.098406195640564,1.1007851719856263,1.0997807447592765,1.0965457155782594,0.003235029181017,1.1077968592463086,1.0924135928334644,0.0082825848034449,39.511168598970734,1.0961354573567708,1.0924028555552163,1.1021387974421184,1.086399515469869,1.1058713992436728,1.0826669136683142,1.1118747393290205,2.590300911862228,-0.0038865804672241,15834.91015625,4130.6201171875,12328.509765625,5.08,3.81787,4.0,6.9
2023-05-12,1.0912145376205444,1.0995861411094665,1.098462866737933,1.0961508135073177,0.0023120532306153,1.1076164598477032,1.0911693458545062,0.0087321826389857,33.25620263953401,1.090098778406779,1.0866798957188926,1.0946334203084311,1.0821452538172405,1.0980523029963176,1.078726371129354,1.1025869448979695,-0.27648932482208,-0.0106531381607055,15913.8203125,4124.080078125,12284.740234375,5.08,3.81787,4.0,6.9
2023-05-15,1.0852696895599363,1.0980039954185483,1.0964331471720874,1.09534480432603,0.0010883428460572,1.1090973675985727,1.0883494436006154,0.0084803444998604,30.041745114196928,1.0864444176355998,1.0836828549702966,1.08803125222524,1.0820960203806564,1.0907928148905432,1.0793344577153532,1.0923796494801834,-1.0878811095548873,-0.0143443346023561,15917.240234375,4136.27978515625,12365.2099609375,5.08,3.81787,4.0,6.9
2023-05-16,1.0873701572418213,1.0970485925674438,1.0950388410289695,1.0947540897272,0.0002847513017696,1.10970865340686,1.0872213736011966,0.0079519493239266,37.28498948149944,1.0877994696299236,1.085240920384725,1.08992870648702,1.0831116835276289,1.0924872557322185,1.0805531342824302,1.094616492589315,2.235446777754071,-0.0090969800949096,15897.9296875,4109.89990234375,12343.0498046875,5.08,3.81787,4.0,6.9
2023-05-17,1.0865668058395386,1.095596158504486,1.0937354509998265,1.09414762425404,-0.0004121732542137,1.1103573098226152,1.085475574489061,0.0077849626541137,28.769476864743183,1.0850924253463743,1.0826373100280762,1.089021921157837,1.0787078142166138,1.0914770364761353,1.0762526988983154,1.0954065322875977,1.196369218014993,-0.0118393898010253,15951.2998046875,4158.77001953125,12500.5703125,5.08,3.81787,4.0,7.0
2023-05-18,1.0838346481323242,1.0932903647422791,1.092212250558672,1.0933837000968758,-0.0011714495382038,1.1112621869340458,1.083432332108923,0.0079178043774196,12.97339928636029,1.0817761818567913,1.078600605328878,1.0870102246602378,1.0733665625254314,1.0901858011881511,1.070190985997518,1.0954198439915976,1.603967433712447,-0.0073798894882202,16163.3603515625,4198.0498046875,12688.83984375,5.08,3.81787,4.0,7.0
2023-05-19,1.0775396823883057,1.0908150553703309,1.0899549323786155,1.0922100691555003,-0.0022551367768848,1.1128676376589373,1.0798715748540326,0.0079799890518188,12.303569872484315,1.078677733739217,1.074963847796122,1.0812535683314004,1.0723880132039387,1.0849674542744954,1.0686741272608438,1.0875432888666787,0.7215419608600894,-0.0077300071716306,16275.3798828125,4191.97998046875,12657.900390625,5.08,3.81787,4.0,7.0
2023-05-22,1.0822745561599731,1.0888557434082031,1.088773336037286,1.0914741052299055,-0.0027007691926197,1.1131079378853277,1.07793601124187,0.0078939965793064,23.62398056289329,1.0816677411397295,1.0802638928095498,1.0836784044901528,1.0782532294591267,1.0850822528203328,1.0768493811289468,1.087092916170756,0.60765464814464,-0.0050956010818481,16223.990234375,4192.6298828125,12720.7802734375,5.08,3.81787,4.0,7.0
2023-05-23,1.0811045169830322,1.087004792690277,1.087593517721247,1.0907059875819891,-0.003112469860742,1.1122695720511833,1.0762898289841254,0.0076799477849688,24.333920701933337,1.0798728068669636,1.0776116053263345,1.0833657185236614,1.0741186936696367,1.0856269200642903,1.0718574921290076,1.0891198317209885,-0.1402294857230463,-0.0054622888565063,16152.8603515625,4145.580078125,12560.25,5.08,3.81787,4.0,7.0
2023-05-24,1.076971173286438,1.0850551962852475,1.0859593108851229,1.0896885939304668,-0.0037292830453441,1.112715869050068,1.0737567018460807,0.0073714256286621,23.685938073202905,1.0772921641667683,1.0746473471323643,1.0796159903208415,1.072323520978291,1.082260807355245,1.0696787039438875,1.0845846335093186,-1.3327299057997128,-0.0068634748458862,15842.1298828125,4115.240234375,12484.16015625,5.08,3.81787,4.0,7.0
2023-05-25,1.0757315158843994,1.0827877283096314,1.0843858039619343,1.0886547362974248,-0.0042689323354903,1.1119683557926487,1.071604544502609,0.0071033579962594,18.80663983705477,1.0740490357081096,1.0726788838704429,1.0771016677220664,1.069626251856486,1.0784718195597331,1.068256100018819,1.08152445157369,-5.279206425097442,-0.0018081665039062,15793.7998046875,4151.27978515625,12698.08984375,5.08,3.81787,4.0,7.0
2023-05-26,1.072443604469299,1.0809106349945068,1.082548542501529,1.0874539117175637,-0.0049053692160345,1.1114301699690905,1.0690666061348828,0.0072075809751238,21.06967002278263,1.0728012323379517,1.0698478221893308,1.07539701461792,1.0672520399093626,1.0783504247665407,1.0642986297607415,1.080946207046509,-6.514746206405471,-0.009830951690674,15983.9697265625,4205.4501953125,12975.6904296875,5.08,3.81787,4.0,7.0
2023-05-30,1.0707669258117676,1.0779538989067077,1.0794025800961833,1.085178857095902,-0.0057762769997187,1.110532471209516,1.0644700202646356,0.0070310831069947,18.160079738107868,1.07089364528656,1.0672117471694944,1.074448823928833,1.0636565685272217,1.0781307220458989,1.0599746704101558,1.0816859006881716,-4.302024594743168,-0.0062042474746704,15908.91015625,4205.52001953125,13017.4296875,5.08,3.81787,4.0,7.0
2023-05-31,1.073306918144226,1.0766279101371763,1.0784647859497285,1.0842994542105926,-0.0058346682608643,1.1090433861704734,1.0631806824711891,0.0069582462310791,26.15953087224156,1.070785681406657,1.0676881869633994,1.076404412587484,1.0620694557825725,1.0795019070307414,1.058971961339315,1.0851206382115683,-5.091044412754237,-0.0024245977401733,15664.01953125,4179.830078125,12935.2900390625,5.08,3.81787,4.0,7.0
2023-06-01,1.0695186853408811,1.0751963138580325,1.0770884627791364,1.083204582442466,-0.0061161196633294,1.1061110769143672,1.0623756016859436,0.00668260880879,25.202463007396275,1.0704448620478313,1.065490206082662,1.0744733413060508,1.0614617268244426,1.07942799727122,1.0565070708592734,1.0834564765294394,-1.4532201749549865,-0.0029249191284179,15853.66015625,4221.02001953125,13100.98046875,5.08,3.81787,4.0,7.0
2023-06-02,1.0760787725448608,1.0750502228736878,1.0769331258200172,1.082676744672273,-0.0057436188522557,1.103338827743773,1.0625264505002452,0.0068296875272479,47.49250103328195,1.07527494430542,1.072615146636963,1.078738570213318,1.069151520729065,1.081398367881775,1.066491723060608,1.0848619937896729,3.5120883358529253,0.0037732124328613,16051.23046875,4282.3701171875,13240.76953125,5.08,3.81787,4.0,7.0
2023-06-05,1.0698620080947876,1.0738089680671692,1.0758452615545973,1.0817275049257926,-0.0058822433711953,1.100466492665005,1.062198218810367,0.0070807848657881,29.72647762054251,1.0698693593343098,1.06746772925059,1.0722636381785071,1.0650734504063923,1.0746652682622273,1.0626718203226724,1.0770595471064248,3.752866453109725,-0.0009049177169799,15963.8896484375,4273.7900390625,13229.4296875,5.08,3.81787,4.0,7.0
2023-06-06,1.0711798667907717,1.072816503047943,1.0751275085140086,1.0809461983972726,-0.0058186898832639,1.0974874013381986,1.0623338944000216,0.0070941703660148,33.86787992466297,1.070407231648763,1.0675075451532998,1.0740795532862344,1.0638352235158284,1.0769792397816975,1.0609355370203652,1.080651561419169,4.34516716546098,-0.0021270513534543,15992.4404296875,4283.85009765625,13276.419921875,5.08,3.81787,4.0,7.0
2023-06-07,1.0698047876358032,1.0720998644828796,1.0743086283789,1.0801209087112378,-0.0058122803323377,1.0948640619195793,1.062290998848548,0.0068880234445845,37.2039165602388,1.0702364444732666,1.0664513111114502,1.0735899209976196,1.0630978345870972,1.077375054359436,1.0593127012252808,1.080728530883789,7.138017199749892,0.000286102294922,15960.5595703125,4267.52001953125,13104.900390625,5.08,3.81787,4.0,7.0
2023-06-08,1.0707440376281738,1.071601116657257,1.0737602298018651,1.079426325668048,-0.0056660958661827,1.090881686356185,1.0635071586107034,0.0069413014820644,40.9979344177643,1.0730814536412556,1.0678794781366985,1.0759460131327307,1.0650149186452231,1.081147988637288,1.0598129431406658,1.0840125481287632,7.723547327814842,-0.005334734916687,15989.9599609375,4293.93017578125,13238.51953125,5.08,3.81787,4.0,7.0
2023-06-09,1.078271746635437,1.0721839308738708,1.0744543093147223,1.079340801295262,-0.0048864919805395,1.0885656186669146,1.0645289472014632,0.0071179270744324,59.12310689467296,1.0772641102472942,1.075779517491659,1.0797563393910727,1.07328728834788,1.0812409321467082,1.0718026955922446,1.0837331612904868,7.2921418396764945,0.0084097385406494,15949.83984375,4298.85986328125,13259.1396484375,5.08,3.81787,4.0,7.0
2023-06-12,1.0750954151153564,1.0724629163742063,1.0745529409763583,1.0790263282448984,-0.00447338726854,1.0873424448423636,1.064734693581556,0.0070923226220267,53.98779278404259,1.0758328835169475,1.0726960500081382,1.078232248624166,1.0702966849009197,1.0813690821329751,1.0671598513921103,1.0837684472401938,6.4589304424136245,0.0039155483245847,16097.8701171875,4338.93017578125,13461.919921875,5.08,3.81787,4.0,7.0
2023-06-13,1.0762988328933716,1.073016107082367,1.074821539732822,1.0788242915521928,-0.0040027518193708,1.085458417750886,1.0655115882381885,0.0071651424680437,57.98376579806669,1.0782018502553303,1.074152628580729,1.080348054567973,1.072006424268087,1.084397276242574,1.0679572025934854,1.0865434805552163,5.966426281989636,0.0064940452575683,16230.6796875,4369.009765625,13573.3203125,5.08,2.66873,4.0,7.0
