,Close,FTSEMIB.MI,^DJI,^FCHI,^GDAXI,^GSPC,^IXIC,usd_interest,usd_inflation,eur_interest,eur_inflation
2020-02-13,1.0875948667526243,24892.0,29423.310546875,6093.14013671875,13745.4296875,3373.93994140625,9711.9697265625,1.58,2.2235,0.25,1.3
2020-02-14,1.0845986604690552,24867.0,29398.080078125,6069.35009765625,13744.2099609375,3380.159912109375,9731.1796875,1.58,2.2235,0.25,1.3
2020-02-18,1.0840108394622805,25224.0,29232.189453125,6056.81982421875,13681.1904296875,3370.2900390625,9732.740234375,1.59,2.2235,0.25,1.3
2020-02-19,1.079540491104126,25478.0,29348.029296875,6111.240234375,13789.0,3386.14990234375,9817.1796875,1.59,2.2235,0.25,1.3
2020-02-20,1.081009864807129,25080.0,29219.98046875,6062.2998046875,13664.0,3373.22998046875,9750.9697265625,1.59,2.2235,0.25,1.3
2020-02-21,1.078799843788147,24773.0,28992.41015625,6029.72021484375,13579.330078125,3337.75,9576.58984375,1.58,2.2235,0.25,1.4
2020-02-24,1.0839051008224487,23427.0,27960.80078125,5791.8701171875,13035.240234375,3225.889892578125,9221.2802734375,1.58,2.2235,0.25,1.4
2020-02-25,1.0849199295043943,23090.0,27081.359375,5679.68017578125,12790.490234375,3128.2099609375,8965.6103515625,1.58,2.2235,0.25,1.4
2020-02-26,1.0881996154785156,23423.0,26957.58984375,5684.5498046875,12774.8798828125,3116.389892578125,8980.7802734375,1.58,2.2235,0.25,1.4
2020-02-27,1.088589429855347,22799.0,25766.640625,5495.60009765625,12367.4599609375,2978.760009765625,8566.48046875,1.58,2.2235,0.25,1.4
2020-02-28,1.0997228622436523,21984.0,25409.359375,5309.89990234375,11890.349609375,2954.219970703125,8567.3701171875,1.58,2.2235,0.25,1.4
2020-03-02,1.1051311492919922,21655.0,26703.3203125,5333.52001953125,11857.8701171875,3090.22998046875,8952.169921875,1.59,2.2235,0.25,1.4
2020-03-03,1.114404797554016,21748.0,25917.41015625,5393.169921875,11985.3896484375,3003.3701171875,8684.08984375,1.59,2.2235,0.25,1.4
2020-03-04,1.118067979812622,21946.0,27090.859375,5464.89013671875,12127.6904296875,3130.1201171875,9018.08984375,1.09,2.2235,0.25,1.4
2020-03-05,1.113908290863037,21555.0,26121.279296875,5361.10009765625,11944.7197265625,3023.93994140625,8738.58984375,1.09,2.2235,0.25,1.4
2020-03-06,1.1223849058151243,20800.0,25864.779296875,5139.10986328125,11541.8701171875,2972.3701171875,8575.6201171875,1.09,2.2235,0.25,1.4
2020-03-09,1.1386020183563232,18476.0,23851.01953125,4707.91015625,10625.01953125,2746.56005859375,7950.68017578125,1.09,2.2235,0.25,1.4
2020-03-10,1.139796018600464,17870.0,25018.16015625,4636.60986328125,10475.490234375,2882.22998046875,8344.25,1.09,2.2235,0.25,1.4
2020-03-11,1.1316505670547483,17929.0,23553.220703125,4610.25,10438.6796875,2741.3798828125,7952.0498046875,1.09,2.05094,0.25,1.4
2020-03-12,1.1261515617370603,14894.0,21200.619140625,4044.260009765625,9161.1298828125,2480.639892578125,7201.7998046875,1.1,2.05094,0.25,1.4
2020-03-13,1.1184931993484497,15954.0,23185.619140625,4118.35986328125,9232.080078125,2711.02001953125,7874.8798828125,1.1,2.05094,0.25,1.4
2020-03-16,1.115536093711853,14980.0,20188.51953125,3881.4599609375,8742.25,2386.1298828125,6904.58984375,0.25,2.05094,0.25,1.4
2020-03-17,1.1163206100463867,15315.0,21237.380859375,3991.780029296875,8939.099609375,2529.18994140625,7334.77978515625,0.25,2.05094,0.25,1.4
2020-03-18,1.101552128791809,15120.0,19898.919921875,3754.840087890625,8441.7099609375,2398.10009765625,6989.83984375,0.25,2.05094,0.25,1.2
2020-03-19,1.0961546897888184,15467.0,20087.189453125,3855.5,8610.4296875,2409.389892578125,7150.580078125,0.2,2.05094,0.25,1.2
2020-03-20,1.0657345056533811,15732.0,19173.98046875,4048.800048828125,8928.9501953125,2304.919921875,6879.52001953125,0.15,2.05094,0.25,1.2
2020-03-23,1.0694386959075928,15560.0,18591.9296875,3914.31005859375,8741.150390625,2237.39990234375,6860.669921875,0.15,2.05094,0.25,1.2
2020-03-24,1.0764610767364502,16949.0,20704.91015625,4242.7001953125,9700.5703125,2447.330078125,7417.85986328125,0.12,2.05094,0.25,1.2
2020-03-25,1.080263614654541,17244.0,21200.55078125,4432.2998046875,9874.259765625,2475.56005859375,7384.2998046875,0.1,2.05094,0.25,1.2
2020-03-26,1.0889569520950315,17369.0,22552.169921875,4543.580078125,10000.9599609375,2630.070068359375,7797.5400390625,0.1,2.05094,0.25,1.2
2020-03-27,1.1048258543014526,16823.0,21636.779296875,4351.490234375,9632.51953125,2541.469970703125,7502.3798828125,0.1,2.05094,0.25,1.2
2020-03-30,1.113908290863037,16872.0,22327.48046875,4378.509765625,9815.9697265625,2626.64990234375,7774.14990234375,0.09,2.05094,0.25,1.2
2020-03-31,1.1030466556549072,17051.0,21917.16015625,4396.1201171875,9935.83984375,2584.590087890625,7700.10009765625,0.08,2.05094,0.25,1.2
2020-04-01,1.102657437324524,16545.0,20943.509765625,4207.240234375,9544.75,2470.5,7360.580078125,0.06,2.05094,0.25,1.2
2020-04-02,1.0953621864318848,16834.0,21413.439453125,4220.9599609375,9570.8203125,2526.89990234375,7487.31005859375,0.05,2.05094,0.25,1.2
2020-04-03,1.0847399234771729,16384.0,21052.529296875,4154.580078125,9525.76953125,2488.64990234375,7373.080078125,0.05,2.05094,0.25,1.2
2020-04-06,1.0806955099105835,17039.0,22679.990234375,4346.14013671875,10075.169921875,2663.679931640625,7913.240234375,0.05,2.05094,0.25,1.2
2020-04-07,1.0803803205490112,17412.0,22653.859375,4438.27001953125,10356.7001953125,2659.409912109375,7887.259765625,0.05,2.05094,0.25,1.2
2020-04-08,1.0895144939422607,17381.0,23433.5703125,4442.75,10332.8896484375,2749.97998046875,8090.89990234375,0.05,2.05094,0.25,1.2
2020-04-09,1.0863661766052246,17622.0,23719.369140625,4506.85009765625,10564.740234375,2789.820068359375,8153.580078125,0.05,2.05094,0.25,1.2
2020-04-14,1.0922993421554563,17558.0,23949.759765625,4523.91015625,10696.5595703125,2846.06005859375,8515.740234375,0.05,1.04256,0.25,1.2
2020-04-15,1.098538875579834,16719.0,23504.349609375,4353.72021484375,10279.759765625,2783.360107421875,8393.1796875,0.05,1.04256,0.25,1.2
2020-04-16,1.0905101299285889,16768.0,23537.6796875,4350.16015625,10301.5400390625,2799.550048828125,8532.3603515625,0.05,1.04256,0.25,1.2
2020-04-17,1.0858471393585205,17055.0,24242.490234375,4499.009765625,10625.7802734375,2874.56005859375,8650.1396484375,0.05,1.04256,0.25,0.7
2020-04-20,1.0866966247558594,17064.0,23650.439453125,4528.2998046875,10675.900390625,2823.159912109375,8560.73046875,0.05,1.04256,0.25,0.7
2020-04-21,1.0864840745925903,16451.0,23018.880859375,4357.4599609375,10249.849609375,2736.56005859375,8263.23046875,0.05,1.04256,0.25,0.7
2020-04-22,1.0856467485427856,16765.0,23475.8203125,4411.7998046875,10415.0302734375,2799.31005859375,8495.3798828125,0.05,1.04256,0.25,0.7
2020-04-23,1.080964207649231,17011.0,23515.259765625,4451.0,10513.7900390625,2797.800048828125,8494.75,0.04,1.04256,0.25,0.7
2020-04-24,1.077702283859253,16859.0,23775.26953125,4393.31982421875,10336.08984375,2836.739990234375,8634.51953125,0.05,1.04256,0.25,0.7
2020-04-27,1.08236825466156,17380.0,24133.779296875,4505.259765625,10659.990234375,2878.47998046875,8730.16015625,0.04,1.04256,0.25,0.7
2020-04-28,1.0824854373931885,17677.0,24101.55078125,4569.7900390625,10795.6298828125,2863.389892578125,8607.73046875,0.04,1.04256,0.25,0.7
2020-04-29,1.0836584568023682,18067.0,24633.859375,4671.10986328125,11107.740234375,2939.510009765625,8914.7099609375,0.04,1.04256,0.25,0.7
2020-04-30,1.087725043296814,17690.0,24345.720703125,4572.18017578125,10861.6396484375,2912.429931640625,8889.5498046875,0.05,1.04256,0.25,0.7
2020-05-04,1.0959625244140625,17036.0,23749.759765625,4378.22998046875,10466.7998046875,2842.739990234375,8710.7099609375,0.05,1.04256,0.25,0.7
2020-05-05,1.0904293060302734,17387.0,23883.08984375,4483.1298828125,10729.4599609375,2868.43994140625,8809.1201171875,0.05,1.04256,0.25,0.7
2020-05-06,1.0838581323623655,17159.0,23664.640625,4433.3798828125,10606.2001953125,2848.419921875,8854.3896484375,0.05,1.04256,0.25,0.7
2020-05-07,1.0798553228378296,17245.0,23875.890625,4501.43994140625,10759.26953125,2881.18994140625,8979.66015625,0.05,1.04256,0.25,0.7
2020-05-08,1.0837171077728271,17439.0,24331.3203125,4549.64013671875,10904.48046875,2929.800048828125,9121.3203125,0.05,1.04256,0.25,0.7
2020-05-11,1.0839520692825315,17381.0,24221.990234375,4490.22021484375,10824.990234375,2930.18994140625,9192.33984375,0.05,1.04256,0.25,0.7
2020-05-12,1.080940842628479,17559.0,23764.779296875,4472.5,10819.5,2870.1201171875,9002.5498046875,0.05,-0.47108,0.25,0.7
2020-05-13,1.0846810340881348,17183.0,23247.970703125,4344.9501953125,10542.66015625,2820.0,8863.169921875,0.05,-0.47108,0.25,0.7
2020-05-14,1.08236825466156,16868.0,23625.33984375,4273.1298828125,10337.01953125,2852.5,8943.7197265625,0.05,-0.47108,0.25,0.7
2020-05-15,1.0806955099105835,16852.0,23685.419921875,4277.6298828125,10465.169921875,2863.699951171875,9014.5595703125,0.05,-0.47108,0.25,0.7
2020-05-18,1.0821340084075928,17401.0,24597.369140625,4498.33984375,11058.8701171875,2953.909912109375,9234.830078125,0.05,-0.47108,0.25,0.7
2020-05-19,1.0915124416351318,17035.0,24206.859375,4458.16015625,11075.2900390625,2922.93994140625,9185.099609375,0.05,-0.47108,0.25,0.7
2020-05-20,1.0927767753601074,17213.0,24575.900390625,4496.97998046875,11223.7099609375,2971.610107421875,9375.7802734375,0.05,-0.47108,0.25,0.3
2020-05-21,1.0982975959777832,17087.0,24474.119140625,4445.4501953125,11065.9296875,2948.510009765625,9284.8798828125,0.05,-0.47108,0.25,0.3
2020-05-22,1.0952903032302856,17316.0,24465.16015625,4444.56005859375,11073.8701171875,2955.449951171875,9324.58984375,0.05,-0.47108,0.25,0.3
2020-05-26,1.0902997255325315,17860.0,24995.109375,4606.240234375,11504.650390625,2991.77001953125,9340.2197265625,0.05,-0.47108,0.25,0.3
2020-05-27,1.0981770753860474,17910.0,25548.26953125,4688.740234375,11657.6904296875,3036.1298828125,9412.3603515625,0.05,-0.47108,0.25,0.3
2020-05-28,1.1016855239868164,18351.0,25400.640625,4771.39013671875,11781.1298828125,3029.72998046875,9368.990234375,0.05,-0.47108,0.25,0.3
2020-05-29,1.1079105138778689,18198.0,25383.109375,4695.43994140625,11586.849609375,3044.31005859375,9489.8701171875,0.05,-0.47108,0.25,0.3
2020-06-02,1.1125946044921875,18971.0,25742.650390625,4858.97021484375,12021.2802734375,3080.820068359375,9608.3798828125,0.06,-0.47108,0.25,0.3
2020-06-03,1.118943691253662,19642.0,26269.890625,5022.3798828125,12487.3603515625,3122.8701171875,9682.91015625,0.06,-0.47108,0.25,0.3
2020-06-04,1.1235954761505127,19634.0,26281.8203125,5011.97998046875,12430.5595703125,3112.35009765625,9615.8095703125,0.06,-0.47108,0.25,0.3
2020-06-05,1.1337867975234983,20188.0,27110.98046875,5197.7900390625,12847.6796875,3193.929931640625,9814.080078125,0.07,-0.47108,0.25,0.3
2020-06-08,1.1319515705108645,20231.0,27572.439453125,5175.52001953125,12819.58984375,3232.389892578125,9924.75,0.07,-0.47108,0.25,0.3
2020-06-09,1.1305567026138306,19930.0,27272.30078125,5095.10986328125,12617.990234375,3207.179931640625,9953.75,0.07,-0.47108,0.25,0.3
2020-06-10,1.1332215070724487,19758.0,26989.990234375,5053.419921875,12530.16015625,3190.139892578125,10020.349609375,0.08,-0.74276,0.25,0.3
2020-06-11,1.1365444660186768,18807.0,25128.169921875,4815.60009765625,11970.2900390625,3002.10009765625,9492.73046875,0.08,-0.74276,0.25,0.3
2020-06-12,1.1288082599639893,18888.0,25605.5390625,4839.259765625,11949.2802734375,3041.31005859375,9588.8095703125,0.08,-0.74276,0.25,0.3
2020-06-15,1.1252011060714722,18969.0,25763.16015625,4815.72021484375,11911.349609375,3066.590087890625,9726.01953125,0.09,-0.74276,0.25,0.3
2020-06-16,1.1337740421295166,19626.0,26289.98046875,4952.4599609375,12315.66015625,3124.739990234375,9895.8701171875,0.09,-0.74276,0.25,0.3
2020-06-17,1.1265701055526731,19586.0,26119.609375,4995.97021484375,12382.1396484375,3113.489990234375,9910.5302734375,0.09,-0.74276,0.25,0.1
2020-06-18,1.1242902278900146,19486.0,26080.099609375,4958.75,12281.5302734375,3115.340087890625,9943.0498046875,0.09,-0.74276,0.25,0.1
2020-06-19,1.1211000680923462,19619.0,25871.4609375,4979.4501953125,12330.759765625,3097.739990234375,9946.1201171875,0.09,-0.74276,0.25,0.1
2020-06-22,1.1177555322647097,19479.0,26024.9609375,4948.7001953125,12262.9697265625,3117.860107421875,10056.48046875,0.08,-0.74276,0.25,0.1
2020-06-23,1.1279679536819458,19842.0,26156.099609375,5017.68017578125,12523.759765625,3131.2900390625,10131.3701171875,0.08,-0.74276,0.25,0.1
2020-06-24,1.1312345266342163,19163.0,25445.939453125,4871.35986328125,12093.9404296875,3050.330078125,9909.169921875,0.08,-0.74276,0.25,0.1
2020-06-25,1.1250872611999512,19235.0,25745.599609375,4918.580078125,12177.8701171875,3083.760009765625,10017.0,0.08,-0.74276,0.25,0.1
2020-06-26,1.1222084760665894,19124.0,25015.55078125,4909.64013671875,12089.3896484375,3009.050048828125,9757.2197265625,0.08,-0.74276,0.25,0.1
2020-06-29,1.1225864887237549,19447.0,25595.80078125,4945.4599609375,12232.1201171875,3053.239990234375,9874.150390625,0.08,-0.74276,0.25,0.1
2020-06-30,1.1247202157974243,19376.0,25812.880859375,4935.990234375,12310.9296875,3100.2900390625,10058.76953125,0.08,-0.74276,0.25,0.1
2020-07-01,1.1235954761505127,19331.0,25734.970703125,4926.93994140625,12260.5703125,3115.860107421875,10154.6298828125,0.08,-0.74276,0.25,0.1
2020-07-02,1.1251378059387207,19887.0,25827.359375,5049.3798828125,12608.4599609375,3130.010009765625,10207.6298828125,0.09,-0.74276,0.25,0.1
2020-07-06,1.1247202157974243,20032.0,26287.029296875,5081.509765625,12733.4501953125,3179.719970703125,10433.650390625,0.09,-0.74276,0.25,0.1
2020-07-07,1.1312856674194336,20013.0,25890.1796875,5043.72998046875,12616.7998046875,3145.320068359375,10343.8896484375,0.09,-0.74276,0.25,0.1
2020-07-08,1.1275228261947632,19900.0,26067.279296875,4981.1298828125,12494.8095703125,3169.93994140625,10492.5,0.09,-0.74276,0.25,0.1
2020-07-09,1.1339154243469238,19506.0,25706.08984375,4921.009765625,12489.4599609375,3152.050048828125,10547.75,0.09,-0.74276,0.25,0.1
2020-07-10,1.128795504570007,19768.0,26075.30078125,4970.47998046875,12633.7099609375,3185.0400390625,10617.4404296875,0.09,-0.74276,0.25,0.1
2020-07-13,1.1310042142868042,20003.0,26085.80078125,5056.22998046875,12799.9697265625,3155.219970703125,10390.83984375,0.09,-0.74276,0.25,0.1
2020-07-14,1.134549617767334,19880.0,26642.58984375,5007.4599609375,12697.3603515625,3197.52001953125,10488.580078125,0.09,0.0,0.25,0.1
2020-07-15,1.1410704851150513,20281.0,26870.099609375,5108.97998046875,12930.98046875,3226.56005859375,10550.490234375,0.1,0.0,0.25,0.1
2020-07-16,1.1417193412780762,20356.0,26734.7109375,5085.27978515625,12874.9697265625,3215.570068359375,10473.830078125,0.1,0.0,0.25,0.1
2020-07-17,1.139211654663086,20419.0,26671.94921875,5069.419921875,12919.6103515625,3224.72998046875,10503.1904296875,0.09,0.0,0.25,0.3
2020-07-20,1.1442956924438477,20621.0,26680.869140625,5093.18017578125,13046.919921875,3251.840087890625,10767.08984375,0.1,0.0,0.25,0.3
2020-07-21,1.1458691358566284,20723.0,26840.400390625,5104.27978515625,13171.830078125,3257.300048828125,10680.3603515625,0.1,0.0,0.25,0.3
2020-07-22,1.15340256690979,20599.0,27005.83984375,5037.1201171875,13104.25,3276.02001953125,10706.1298828125,0.09,0.0,0.25,0.3
2020-07-23,1.1568717956542969,20454.0,26652.330078125,5033.759765625,13103.3896484375,3235.659912109375,10461.419921875,0.09,0.0,0.25,0.3
2020-07-24,1.1596084833145142,20075.0,26469.890625,4956.43017578125,12838.0595703125,3215.6298828125,10363.1796875,0.09,0.0,0.25,0.3
2020-07-27,1.1652567386627195,20020.0,26584.76953125,4939.6201171875,12838.66015625,3239.409912109375,10536.26953125,0.1,0.0,0.25,0.3
2020-07-28,1.1769275665283203,19903.0,26379.279296875,4928.93994140625,12835.2802734375,3218.43994140625,10402.08984375,0.1,0.0,0.25,0.3
2020-07-29,1.171879529953003,19881.0,26539.5703125,4958.740234375,12822.259765625,3258.43994140625,10542.9404296875,0.1,0.0,0.25,0.3
2020-07-30,1.1782865524291992,19228.0,26313.650390625,4852.93994140625,12379.650390625,3246.219970703125,10587.8095703125,0.1,0.0,0.25,0.3
2020-07-31,1.1872254610061646,19092.0,26428.3203125,4783.68994140625,12313.3603515625,3271.1201171875,10745.26953125,0.1,0.0,0.25,0.3
2020-08-03,1.1782310009002686,19380.0,26664.400390625,4875.93017578125,12646.98046875,3294.610107421875,10902.7998046875,0.1,0.0,0.25,0.3
2020-08-04,1.1763322353363037,19614.0,26828.470703125,4889.52001953125,12600.8701171875,3306.510009765625,10941.169921875,0.1,0.0,0.25,0.3
2020-08-05,1.181544303894043,19740.0,27201.51953125,4933.33984375,12660.25,3327.77001953125,10998.400390625,0.1,0.0,0.25,0.3
2020-08-06,1.187281847000122,19475.0,27386.98046875,4885.1298828125,12591.6796875,3349.159912109375,11108.0703125,0.1,0.0,0.25,0.3
2020-08-07,1.1876484155654907,19516.0,27433.48046875,4889.52001953125,12674.8798828125,3351.280029296875,11010.98046875,0.1,0.0,0.25,0.3
2020-08-10,1.178272724151611,19652.0,27791.439453125,4909.509765625,12687.5302734375,3360.469970703125,10968.3603515625,0.1,0.0,0.25,0.3
2020-08-11,1.1737778186798096,20209.0,27686.91015625,5027.990234375,12946.8896484375,3333.68994140625,10782.8203125,0.1,0.0,0.25,0.3
2020-08-12,1.1736538410186768,20437.0,27976.83984375,5073.31005859375,13058.6298828125,3380.35009765625,11012.240234375,0.1,0.45096,0.25,0.3
2020-08-13,1.179380178451538,20257.0,27896.720703125,5042.3798828125,12993.7099609375,3373.429931640625,11042.5,0.1,0.45096,0.25,0.3
2020-08-14,1.1816558837890625,20028.0,27931.01953125,4962.93017578125,12901.33984375,3372.85009765625,11019.2998046875,0.1,0.45096,0.25,0.3
2020-08-17,1.1852554082870483,19950.0,27844.91015625,4971.93994140625,12920.66015625,3381.989990234375,11129.73046875,0.1,0.45096,0.25,0.3
2020-08-18,1.1876484155654907,19846.0,27778.0703125,4938.06005859375,12881.759765625,3389.780029296875,11210.83984375,0.09,0.45096,0.25,0.3
2020-08-19,1.1947859525680542,20055.0,27692.880859375,4977.22998046875,12977.330078125,3374.85009765625,11146.4599609375,0.09,0.45096,0.25,0.4
2020-08-20,1.1843500137329102,19767.0,27739.73046875,4911.240234375,12830.0,3385.510009765625,11264.9501953125,0.09,0.45096,0.25,0.4
2020-08-21,1.1873664855957031,19695.0,27930.330078125,4896.330078125,12764.7998046875,3397.159912109375,11311.7998046875,0.09,0.45096,0.25,0.4
2020-08-24,1.1798018217086792,20113.0,28308.4609375,5007.89013671875,13066.5400390625,3431.280029296875,11379.7197265625,0.09,0.45096,0.25,0.4
2020-08-25,1.1794538497924805,20030.0,28248.439453125,5008.27001953125,13061.6201171875,3443.6201171875,11466.4697265625,0.09,0.45096,0.25,0.4
2020-08-26,1.183501958847046,20137.0,28331.919921875,5048.43017578125,13190.150390625,3478.72998046875,11665.0595703125,0.09,0.45096,0.25,0.4
2020-08-27,1.1842728853225708,19847.0,28492.26953125,5015.97021484375,13096.3603515625,3484.550048828125,11625.33984375,0.08,0.45096,0.25,0.4
2020-08-28,1.1819632053375244,19841.0,28653.869140625,5002.93994140625,13033.2001953125,3508.010009765625,11695.6298828125,0.09,0.45096,0.25,0.4
2020-08-31,1.1918240785598757,19634.0,28430.05078125,4947.22021484375,12945.3798828125,3500.31005859375,11775.4599609375,0.09,0.45096,0.25,0.4
2020-09-01,1.193901538848877,19595.0,28645.66015625,4938.10009765625,12974.25,3526.64990234375,11939.669921875,0.09,0.45096,0.25,0.4
2020-09-02,1.1923214197158811,19858.0,29100.5,5031.740234375,13243.4296875,3580.840087890625,12056.4404296875,0.09,0.45096,0.25,0.4
2020-09-03,1.184735894203186,19551.0,28292.73046875,5009.52001953125,13057.76953125,3455.06005859375,11458.099609375,0.09,0.45096,0.25,0.4
2020-09-04,1.1839784383773804,19391.0,28133.310546875,4965.06982421875,12842.66015625,3426.9599609375,11313.1298828125,0.09,0.45096,0.25,0.4
2020-09-08,1.182172775268555,19380.0,27500.890625,4973.52001953125,12968.330078125,3331.840087890625,10847.6904296875,0.09,0.45096,0.25,0.4
2020-09-09,1.177024483680725,19771.0,27940.470703125,5042.97998046875,13237.2099609375,3398.9599609375,11141.5595703125,0.09,0.45096,0.25,0.4
2020-09-10,1.1806375980377195,19820.0,27534.580078125,5023.93017578125,13208.8896484375,3339.18994140625,10919.58984375,0.09,0.45096,0.25,0.4
2020-09-11,1.1824384927749634,19821.0,27665.640625,5034.14013671875,13202.83984375,3340.969970703125,10853.5498046875,0.09,0.90276,0.25,0.4
2020-09-14,1.1842728853225708,19794.0,27993.330078125,5051.8798828125,13193.66015625,3383.5400390625,11056.650390625,0.09,0.90276,0.25,0.4
2020-09-15,1.187000036239624,19957.0,27995.599609375,5067.93017578125,13217.669921875,3401.199951171875,11190.3203125,0.09,0.90276,0.25,0.4
2020-09-16,1.1844412088394165,19964.0,28032.380859375,5074.419921875,13255.3701171875,3385.489990234375,11050.4697265625,0.09,0.90276,0.25,0.4
2020-09-17,1.1803449392318726,19740.0,27901.98046875,5039.5,13208.1201171875,3357.010009765625,10910.2802734375,0.09,0.90276,0.25,-0.2
2020-09-18,1.1848200559616089,19525.0,27657.419921875,4978.18017578125,13116.25,3319.469970703125,10793.2802734375,0.09,0.90276,0.25,-0.2
2020-09-21,1.1845533847808838,18793.0,27147.69921875,4792.0400390625,12542.4404296875,3281.06005859375,10778.7998046875,0.09,0.90276,0.25,-0.2
2020-09-22,1.176800012588501,18896.0,27288.1796875,4772.83984375,12594.3896484375,3315.570068359375,10963.6396484375,0.09,0.90276,0.25,-0.2
2020-09-23,1.1708368062973022,18930.0,26763.130859375,4802.259765625,12642.9697265625,3236.919921875,10632.990234375,0.09,0.90276,0.25,-0.2
2020-09-24,1.1658544540405271,18907.0,26815.439453125,4762.6201171875,12606.5703125,3246.590087890625,10672.26953125,0.09,0.90276,0.25,-0.2
2020-09-25,1.1673243045806885,18698.0,27173.9609375,4729.66015625,12469.2001953125,3298.4599609375,10913.5595703125,0.09,0.90276,0.25,-0.2
2020-09-28,1.1635348796844482,19160.0,27584.060546875,4843.27001953125,12870.8701171875,3351.60009765625,11117.5302734375,0.09,0.90276,0.25,-0.2
2020-09-29,1.167883276939392,19061.0,27452.66015625,4832.06982421875,12825.8203125,3335.469970703125,11085.25,0.09,0.90276,0.25,-0.2
2020-09-30,1.1742050647735596,19015.0,27781.69921875,4803.43994140625,12760.73046875,3363.0,11167.509765625,0.09,0.90276,0.25,-0.2
2020-10-01,1.1726078987121582,19062.0,27816.900390625,4824.0400390625,12730.76953125,3380.800048828125,11326.509765625,0.09,0.90276,0.25,-0.2
2020-10-02,1.1744946241378784,19064.0,27682.810546875,4824.8798828125,12689.0400390625,3348.419921875,11075.01953125,0.09,0.90276,0.25,-0.2
2020-10-05,1.1720443964004517,19266.0,28148.640625,4871.8701171875,12828.3095703125,3408.60009765625,11332.490234375,0.09,0.90276,0.25,-0.2
2020-10-06,1.1792453527450562,19430.0,27772.759765625,4895.4599609375,12906.01953125,3360.969970703125,11154.599609375,0.09,0.90276,0.25,-0.2
2020-10-07,1.1737639904022217,19435.0,28303.4609375,4882.0,12928.5703125,3419.43994140625,11364.599609375,0.09,0.90276,0.25,-0.2
2020-10-08,1.176747441291809,19582.0,28425.509765625,4911.93994140625,13042.2099609375,3446.830078125,11420.98046875,0.09,0.90276,0.25,-0.2
2020-10-09,1.1767003536224363,19595.0,28586.900390625,4946.81005859375,13051.23046875,3477.139892578125,11579.9404296875,0.09,0.90276,0.25,-0.2
2020-10-12,1.181683897972107,19719.0,28837.51953125,4979.2900390625,13138.41015625,3534.219970703125,11876.259765625,0.09,0.90276,0.25,-0.2
2020-10-13,1.1816140413284302,19559.0,28679.810546875,4947.60986328125,13018.990234375,3511.929931640625,11863.900390625,0.09,1.03422,0.25,-0.2
2020-10-14,1.1742188930511477,19608.0,28514.0,4941.66015625,13028.0595703125,3488.669921875,11768.73046875,0.09,1.03422,0.25,-0.2
2020-10-15,1.1743981838226318,19065.0,28494.19921875,4837.419921875,12703.75,3483.340087890625,11713.8701171875,0.09,1.03422,0.25,-0.2
2020-10-16,1.1707134246826172,19390.0,28606.310546875,4935.85986328125,12908.990234375,3483.81005859375,11671.5595703125,0.09,1.03422,0.25,-0.3
2020-10-19,1.171550154685974,19374.0,28195.419921875,4942.6201171875,12854.66015625,3426.919921875,11478.8798828125,0.09,1.03422,0.25,-0.3
2020-10-20,1.176885962486267,19482.0,28308.7890625,4929.27978515625,12736.9501953125,3443.1201171875,11516.490234375,0.09,1.03422,0.25,-0.3
2020-10-21,1.1829839944839478,19086.0,28210.8203125,4853.9501953125,12557.6396484375,3435.56005859375,11484.6904296875,0.09,1.03422,0.25,-0.3
2020-10-22,1.1853959560394287,19077.0,28363.66015625,4851.3798828125,12543.0595703125,3453.489990234375,11506.009765625,0.09,1.03422,0.25,-0.3
2020-10-23,1.1815024614334106,19285.0,28335.5703125,4909.64013671875,12645.75,3465.389892578125,11548.2802734375,0.09,1.03422,0.25,-0.3
2020-10-26,1.184848070144653,18945.0,27685.380859375,4816.1201171875,12177.1796875,3400.969970703125,11358.9404296875,0.09,1.03422,0.25,-0.3
2020-10-27,1.180944323539734,18655.0,27463.189453125,4730.66015625,12063.5703125,3390.679931640625,11431.349609375,0.09,1.03422,0.25,-0.3
2020-10-28,1.1784114837646484,17898.0,26519.94921875,4571.1201171875,11560.509765625,3271.030029296875,11004.8701171875,0.09,1.03422,0.25,-0.3
2020-10-29,1.1748672723770142,17872.0,26659.109375,4569.669921875,11598.0703125,3310.110107421875,11185.58984375,0.09,1.03422,0.25,-0.3
2020-10-30,1.1678695678710938,17943.0,26501.599609375,4594.240234375,11556.48046875,3269.9599609375,10911.58984375,0.09,1.03422,0.25,-0.3
2020-11-02,1.1642121076583862,18400.0,26925.05078125,4691.14013671875,11788.2802734375,3310.239990234375,10957.6103515625,0.09,1.03422,0.25,-0.3
2020-11-03,1.1642799377441406,18986.0,27480.029296875,4805.60986328125,12088.98046875,3369.159912109375,11160.5703125,0.09,1.03422,0.25,-0.3
2020-11-04,1.176221489906311,19358.0,27847.66015625,4922.85009765625,12324.2197265625,3443.43994140625,11590.7802734375,0.09,1.03422,0.25,-0.3
2020-11-05,1.17326819896698,19731.0,28390.1796875,4983.990234375,12568.08984375,3510.449951171875,11890.9296875,0.09,1.03422,0.25,-0.3
2020-11-06,1.1817537546157837,19682.0,28323.400390625,4960.8798828125,12480.01953125,3509.43994140625,11895.23046875,0.09,1.03422,0.25,-0.3
2020-11-09,1.1893010139465332,20750.0,29157.970703125,5336.31982421875,13095.9697265625,3550.5,11713.7802734375,0.09,1.03422,0.25,-0.3
