,Close,^DJI,^GSPC,^IXIC,^SSMI,usd_interest,usd_inflation,chf_interest,chf_inflation
2021-04-20,1.0932546854019165,33821.30078125,4134.93994140625,13786.26953125,11078.98046875,0.07,2.80461,-0.75,-0.2
2021-04-21,1.0918222665786743,34137.30859375,4173.419921875,13950.2197265625,11209.08984375,0.07,2.80461,-0.75,-0.2
2021-04-22,1.0908337831497192,33815.8984375,4134.97998046875,13818.41015625,11224.900390625,0.07,2.80461,-0.75,-0.2
2021-04-23,1.0904649496078491,34043.48828125,4180.169921875,14016.8095703125,11200.5400390625,0.07,2.80461,-0.75,-0.2
2021-04-26,1.0942236185073853,33981.5703125,4187.6201171875,14138.7802734375,11162.08984375,0.07,2.80461,-0.75,-0.2
2021-04-27,1.0933263301849363,33984.9296875,4186.72021484375,14090.2197265625,11092.080078125,0.07,2.80461,-0.75,-0.2
2021-04-28,1.0940439701080322,33820.37890625,4183.18017578125,14051.0302734375,11103.4599609375,0.07,2.80461,-0.75,-0.2
2021-04-29,1.100473165512085,34060.359375,4211.47021484375,14082.5498046875,11079.509765625,0.06,2.80461,-0.75,-0.2
2021-04-30,1.1001100540161133,33874.8515625,4181.169921875,13962.6796875,11022.33984375,0.05,2.80461,-0.75,-0.2
2021-05-03,1.0954102277755735,34113.23046875,4192.66015625,13895.1201171875,11119.0,0.06,2.80461,-0.75,-0.2
2021-05-04,1.097044587135315,34133.03125,4164.66015625,13633.5,10970.9296875,0.06,2.80461,-0.75,-0.2
2021-05-06,1.095158338546753,34548.53125,4201.6201171875,13632.83984375,11111.099609375,0.06,2.80461,-0.75,-0.1
2021-05-07,1.1018191576004028,34777.76171875,4232.60009765625,13752.240234375,11173.5703125,0.06,2.80461,-0.75,-0.1
2021-05-10,1.11055588722229,34742.8203125,4188.43017578125,13401.8603515625,11123.669921875,0.06,2.80461,-0.75,-0.1
2021-05-12,1.1063904762268066,33587.66015625,4063.0400390625,13031.6796875,11033.900390625,0.06,4.79932,-0.75,-0.1
2021-05-14,1.1038258075714111,34382.12890625,4173.85009765625,13429.98046875,11120.76953125,0.06,4.79932,-0.75,-0.1
2021-05-17,1.1096316576004028,34327.7890625,4163.2900390625,13379.0498046875,11135.3701171875,0.06,4.79932,-0.75,-0.1
2021-05-18,1.1070151329040527,34060.66015625,4127.830078125,13303.6396484375,11141.75,0.06,4.79932,-0.75,-0.1
2021-05-19,1.1142929792404177,33896.0390625,4115.68017578125,13299.740234375,11045.2001953125,0.06,4.79932,-0.75,-0.1
2021-05-20,1.106096863746643,34084.1484375,4159.1201171875,13535.740234375,11152.080078125,0.06,4.79932,-0.75,-0.1
2021-05-21,1.1144545078277588,34207.83984375,4155.85986328125,13470.990234375,11225.580078125,0.06,4.79932,-0.75,-0.1
2021-05-26,1.1165698766708374,34323.05078125,4195.990234375,13738.0,11348.740234375,0.06,4.79932,-0.75,-0.1
2021-05-27,1.1139206886291504,34464.640625,4200.8798828125,13736.2802734375,11340.26953125,0.06,4.79932,-0.75,-0.1
2021-05-28,1.1147650480270386,34529.44921875,4204.10986328125,13748.740234375,11426.150390625,0.05,4.79932,-0.75,-0.1
2021-06-01,1.113089919090271,34575.30859375,4202.0400390625,13736.48046875,11434.8798828125,0.06,4.79932,-0.75,-0.1
2021-06-02,1.1148520708084106,34600.37890625,4208.1201171875,13756.330078125,11470.349609375,0.06,4.79932,-0.75,-0.1
2021-06-03,1.1133378744125366,34577.0390625,4192.85009765625,13614.509765625,11510.599609375,0.06,4.79932,-0.75,-0.1
2021-06-04,1.1068068742752075,34756.390625,4229.89013671875,13814.490234375,11570.6796875,0.06,4.79932,-0.75,-0.1
2021-06-07,1.1122233867645264,34630.23828125,4226.52001953125,13881.7197265625,11630.66015625,0.06,4.79932,-0.75,0.3
2021-06-08,1.1142061948776243,34599.8203125,4227.259765625,13924.91015625,11656.8896484375,0.06,4.79932,-0.75,0.3
2021-06-09,1.1150758266448977,34447.140625,4219.5498046875,13911.75,11788.099609375,0.06,4.79932,-0.75,0.3
2021-06-11,1.1177555322647097,34479.6015625,4247.43994140625,14069.419921875,11841.2998046875,0.06,5.87288,-0.75,0.3
2021-06-14,1.1139429807662964,34393.75,4255.14990234375,14174.1396484375,11866.41015625,0.06,5.87288,-0.75,0.3
2021-06-15,1.1122233867645264,34299.328125,4246.58984375,14072.8603515625,11921.9697265625,0.06,5.87288,-0.75,0.3
2021-06-16,1.1129660606384275,34033.671875,4223.7001953125,14039.6796875,11982.0302734375,0.06,5.87288,-0.75,0.3
2021-06-17,1.1006791591644287,33823.44921875,4221.85986328125,14161.349609375,12011.1103515625,0.1,5.87288,-0.75,0.3
2021-06-18,1.0897401571273804,33290.078125,4166.4501953125,14030.3798828125,11941.25,0.1,5.87288,-0.75,0.3
2021-06-21,1.0840226411819458,33876.96875,4224.7900390625,14141.48046875,11995.6298828125,0.1,5.87288,-0.75,0.3
2021-06-22,1.0885539054870603,33945.578125,4246.43994140625,14253.26953125,11982.48046875,0.1,5.87288,-0.75,0.3
2021-06-23,1.0886249542236328,33874.23828125,4241.83984375,14271.73046875,11898.6201171875,0.1,5.87288,-0.75,0.3
2021-06-24,1.0891940593719482,34196.8203125,4266.490234375,14369.7099609375,11993.6396484375,0.1,5.87288,-0.75,0.3
2021-06-25,1.0891704559326172,34433.83984375,4280.7001953125,14360.3896484375,11999.7001953125,0.1,5.87288,-0.75,0.3
2021-06-28,1.09088134765625,34283.26953125,4290.60986328125,14500.509765625,12009.169921875,0.1,5.87288,-0.75,0.3
2021-06-29,1.087417483329773,34292.2890625,4291.7998046875,14528.330078125,12028.4501953125,0.1,5.87288,-0.75,0.3
2021-06-30,1.085894227027893,34502.51171875,4297.5,14503.9501953125,11942.7197265625,0.08,5.87288,-0.75,0.3
2021-07-01,1.0811395645141602,34633.53125,4319.93994140625,14522.3798828125,11977.0302734375,0.1,5.87288,-0.75,0.5
2021-07-02,1.0800302028656006,34786.3515625,4352.33984375,14639.330078125,11964.83984375,0.1,5.87288,-0.75,0.5
2021-07-06,1.084481120109558,34577.37109375,4343.5400390625,14663.6396484375,11965.2197265625,0.1,5.87288,-0.75,0.5
2021-07-07,1.0814669132232666,34681.7890625,4358.1298828125,14665.0595703125,12085.509765625,0.1,5.87288,-0.75,0.5
2021-07-08,1.0806137323379517,34421.9296875,4320.81982421875,14559.7802734375,11924.66015625,0.1,5.87288,-0.75,0.5
2021-07-09,1.093206763267517,34870.16015625,4369.5498046875,14701.919921875,11989.8095703125,0.1,5.87288,-0.75,0.5
2021-07-12,1.0940439701080322,34996.1796875,4384.6298828125,14733.240234375,12081.6201171875,0.1,5.87288,-0.75,0.5
2021-07-13,1.0928722620010376,34888.7890625,4369.2099609375,14677.650390625,12071.0498046875,0.1,6.31292,-0.75,0.5
2021-07-14,1.0883761644363403,34933.23046875,4374.2998046875,14644.9501953125,12043.349609375,0.1,6.31292,-0.75,0.5
2021-07-15,1.0932666063308716,34987.01953125,4360.02978515625,14543.1298828125,11976.7900390625,0.1,6.31292,-0.75,0.5
2021-07-16,1.089561939239502,34687.8515625,4327.16015625,14427.240234375,12026.5,0.1,6.31292,-0.75,0.5
2021-07-19,1.0886961221694946,33962.0390625,4258.490234375,14274.98046875,11862.080078125,0.1,6.31292,-0.75,0.5
2021-07-20,1.0887316465377808,34511.98828125,4323.06005859375,14498.8798828125,11945.6796875,0.1,6.31292,-0.75,0.5
2021-07-21,1.0855052471160889,34798.0,4358.68994140625,14631.9501953125,12021.580078125,0.1,6.31292,-0.75,0.5
2021-07-22,1.0898351669311523,34823.3515625,4367.47998046875,14684.599609375,11977.0,0.1,6.31292,-0.75,0.5
2021-07-23,1.0879971981048584,35061.55078125,4411.7900390625,14836.990234375,12130.830078125,0.1,6.31292,-0.75,0.5
2021-07-26,1.0875121355056765,35144.30859375,4422.2998046875,14840.7099609375,12049.6298828125,0.1,6.31292,-0.75,0.5
2021-07-27,1.0923470258712769,35058.51953125,4401.4599609375,14660.580078125,12021.08984375,0.1,6.31292,-0.75,0.5
2021-07-28,1.0936132669448853,34930.9296875,4400.64013671875,14762.580078125,12073.23046875,0.1,6.31292,-0.75,0.5
2021-07-29,1.0995051860809326,35084.53125,4419.14990234375,14778.259765625,12086.740234375,0.1,6.31292,-0.75,0.5
2021-07-30,1.1040940284729004,34935.46875,4395.259765625,14672.6796875,12116.8203125,0.07,6.31292,-0.75,0.5
2021-08-02,1.1038624048233032,34838.16015625,4387.16015625,14681.0703125,12171.01953125,0.1,6.31292,-0.75,0.5
2021-08-03,1.1046428680419922,35116.3984375,4423.14990234375,14761.2900390625,12163.2197265625,0.1,6.31292,-0.75,0.5
2021-08-04,1.106415033340454,34792.671875,4402.66015625,14780.5302734375,12178.740234375,0.1,6.31292,-0.75,0.5
2021-08-05,1.103265643119812,35064.25,4429.10009765625,14895.1201171875,12199.8203125,0.1,6.31292,-0.75,0.5
2021-08-06,1.1031439304351809,35208.51171875,4436.52001953125,14835.759765625,12176.2998046875,0.1,6.31292,-0.75,0.5
2021-08-09,1.0921800136566162,35101.8515625,4432.35009765625,14860.1796875,12310.75,0.1,6.31292,-0.75,0.5
2021-08-10,1.0862481594085691,35264.671875,4436.75,14788.08984375,12361.6904296875,0.1,6.31292,-0.75,0.5
2021-08-11,1.083470582962036,35484.96875,4442.41015625,14765.1396484375,12387.900390625,0.1,6.24766,-0.75,0.5
2021-08-12,1.08523428440094,35499.8515625,4460.830078125,14816.259765625,12429.169921875,0.1,6.24766,-0.75,0.5
2021-08-13,1.0833531618118286,35515.37890625,4468.0,14822.900390625,12464.4404296875,0.1,6.24766,-0.75,0.5
2021-08-16,1.092418551445007,35625.3984375,4479.7099609375,14793.759765625,12419.1396484375,0.1,6.24766,-0.75,0.5
2021-08-17,1.0958904027938845,35343.28125,4448.080078125,14656.1796875,12477.4404296875,0.1,6.24766,-0.75,0.5
2021-08-18,1.093194842338562,34960.69140625,4400.27001953125,14525.91015625,12545.349609375,0.09,6.24766,-0.75,0.5
2021-08-19,1.089846968650818,34894.12109375,4405.7998046875,14541.7900390625,12403.580078125,0.09,6.24766,-0.75,0.5
2021-08-20,1.0882340669631958,35120.078125,4441.669921875,14714.66015625,12415.66015625,0.09,6.24766,-0.75,0.5
2021-08-23,1.0903698205947876,35335.7109375,4479.52978515625,14942.650390625,12476.8701171875,0.09,6.24766,-0.75,0.5
2021-08-24,1.0961307287216189,35366.26171875,4486.22998046875,15019.7998046875,12436.66015625,0.09,6.24766,-0.75,0.5
2021-08-25,1.095170259475708,35405.5,4496.18994140625,15041.8603515625,12364.5703125,0.09,6.24766,-0.75,0.5
2021-08-26,1.0945229530334473,35213.12109375,4470.0,14945.8095703125,12409.0302734375,0.09,6.24766,-0.75,0.5
2021-08-27,1.0893957614898682,35455.80078125,4509.3701171875,15129.5,12439.0,0.08,6.24766,-0.75,0.5
2021-08-30,1.0974539518356323,35399.83984375,4528.7900390625,15265.8896484375,12436.580078125,0.08,6.24766,-0.75,0.5
2021-08-31,1.0902985334396362,35360.73046875,4522.68017578125,15259.240234375,12411.1103515625,0.06,6.24766,-0.75,0.5
2021-09-01,1.0925379991531372,35312.53125,4524.08984375,15309.3798828125,12432.7900390625,0.08,6.24766,-0.75,0.5
2021-09-02,1.092279076576233,35443.8203125,4536.9501953125,15331.1796875,12432.4599609375,0.08,6.24766,-0.75,0.8
2021-09-03,1.0935057401657104,35369.08984375,4535.43017578125,15363.51953125,12351.83984375,0.08,6.24766,-0.75,0.8
2021-09-07,1.0930395126342771,35100.0,4520.02978515625,15374.330078125,12344.3798828125,0.08,6.24766,-0.75,0.8
2021-09-08,1.0876067876815796,35031.0703125,4514.06982421875,15286.6396484375,12215.1396484375,0.08,6.24766,-0.75,0.8
2021-09-09,1.084786891937256,34879.37890625,4493.27978515625,15248.25,12116.4296875,0.08,6.24766,-0.75,0.8
2021-09-10,1.0910955667495728,34607.71875,4458.580078125,15115.490234375,12060.6396484375,0.08,6.24766,-0.75,0.8
2021-09-13,1.089158535003662,34869.62890625,4468.72998046875,15105.580078125,12074.8095703125,0.08,6.24766,-0.75,0.8
2021-09-14,1.0845986604690552,34577.5703125,4443.0498046875,15037.759765625,12097.2802734375,0.08,6.0671,-0.75,0.8
2021-09-15,1.0868619680404663,34814.390625,4480.7001953125,15161.5302734375,11984.830078125,0.08,6.0671,-0.75,0.8
2021-09-16,1.0872992277145386,34751.3203125,4473.75,15181.919921875,12028.4404296875,0.08,6.0671,-0.75,0.8
2021-09-17,1.0783299207687378,34584.87890625,4432.990234375,15043.9697265625,11935.5302734375,0.08,6.0671,-0.75,0.8
2021-09-20,1.0729153156280518,33970.46875,4357.72998046875,14713.900390625,11766.419921875,0.08,6.0671,-0.75,0.8
2021-09-21,1.0779695510864258,33919.83984375,4354.18994140625,14746.400390625,11789.169921875,0.08,6.0671,-0.75,0.8
2021-09-22,1.0828369855880735,34258.3203125,4395.64013671875,14896.849609375,11837.5703125,0.08,6.0671,-0.75,0.8
2021-09-23,1.079563856124878,34764.8203125,4448.97998046875,15052.240234375,11938.6201171875,0.08,6.0671,-0.75,0.8
2021-09-24,1.0816657543182373,34798.0,4455.47998046875,15047.7001953125,11817.2001953125,0.08,6.0671,-0.75,0.8
2021-09-27,1.0817008018493652,34869.37109375,4443.10986328125,14969.9697265625,11691.1796875,0.08,6.0671,-0.75,0.8
2021-09-28,1.0803930759429932,34299.98828125,4352.6298828125,14546.6796875,11485.580078125,0.08,6.0671,-0.75,0.8
2021-09-29,1.07624089717865,34390.71875,4359.4599609375,14512.4404296875,11628.330078125,0.08,6.0671,-0.75,0.8
2021-09-30,1.0703773498535156,33843.921875,4307.5400390625,14448.580078125,11642.4501953125,0.06,6.0671,-0.75,0.8
2021-10-01,1.0724090337753296,34326.4609375,4357.0400390625,14566.7001953125,11575.3701171875,0.08,6.0671,-0.75,0.8
2021-10-04,1.0757662057876587,34002.921875,4300.4599609375,14255.48046875,11582.349609375,0.08,6.0671,-0.75,0.8
2021-10-05,1.0811277627944946,34314.671875,4345.72021484375,14433.830078125,11587.0,0.08,6.0671,-0.75,0.8
2021-10-06,1.0771219730377195,34416.98828125,4363.5498046875,14501.91015625,11569.3896484375,0.08,6.0671,-0.75,0.8
2021-10-07,1.077934741973877,34754.94140625,4399.759765625,14654.01953125,11763.6396484375,0.08,6.0671,-0.75,0.8
2021-10-08,1.0771219730377195,34746.25,4391.33984375,14579.5400390625,11764.990234375,0.08,6.0671,-0.75,0.8
2021-10-11,1.0777604579925537,34496.05859375,4361.18994140625,14486.2001953125,11771.5703125,0.08,6.0671,-0.75,0.8
2021-10-12,1.0781090259552002,34378.33984375,4350.64990234375,14465.919921875,11756.759765625,0.08,6.0671,-0.75,0.8
2021-10-13,1.074737310409546,34377.80859375,4363.7998046875,14571.6396484375,11814.58984375,0.08,6.14182,-0.75,0.8
2021-10-14,1.0824854373931885,34912.55859375,4438.259765625,14823.4296875,11892.51953125,0.08,6.14182,-0.75,0.8
2021-10-15,1.081817865371704,35294.76171875,4471.3701171875,14897.33984375,11961.33984375,0.08,6.14182,-0.75,0.8
2021-10-18,1.0828019380569458,35258.609375,4486.4599609375,15021.8095703125,11968.080078125,0.08,6.14182,-0.75,0.8
2021-10-19,1.0830974578857422,35457.30859375,4519.6298828125,15129.08984375,11942.740234375,0.08,6.14182,-0.75,0.8
2021-10-20,1.0834236145019531,35609.33984375,4536.18994140625,15121.6796875,12013.150390625,0.08,6.14182,-0.75,0.8
2021-10-21,1.0883761644363403,35603.078125,4549.77978515625,15215.7001953125,12039.1396484375,0.08,6.14182,-0.75,0.8
2021-10-22,1.0891940593719482,35677.01953125,4544.89990234375,15090.2001953125,12056.2099609375,0.08,6.14182,-0.75,0.8
2021-10-25,1.091044306755066,35741.1484375,4566.47998046875,15226.7099609375,12063.169921875,0.08,6.14182,-0.75,0.8
2021-10-26,1.08708655834198,35756.87890625,4574.7900390625,15235.7099609375,12146.51953125,0.08,6.14182,-0.75,0.8
2021-10-27,1.0874292850494385,35490.69140625,4551.68017578125,15235.83984375,12087.4501953125,0.08,6.14182,-0.75,0.8
2021-10-28,1.0893245935440063,35730.48046875,4596.419921875,15448.1201171875,12153.099609375,0.08,6.14182,-0.75,0.8
2021-10-29,1.097044587135315,35819.55859375,4605.3798828125,15498.3896484375,12108.169921875,0.07,6.14182,-0.75,0.8
2021-11-01,1.0915361642837524,35913.83984375,4613.669921875,15595.919921875,12216.330078125,0.08,6.14182,-0.75,0.8
2021-11-02,1.0996986627578735,36052.62890625,4630.64990234375,15649.599609375,12321.0,0.08,6.14182,-0.75,1.3
2021-11-03,1.0933741331100464,36157.578125,4660.56982421875,15811.580078125,12383.26953125,0.08,6.14182,-0.75,1.3
2021-11-04,1.097321391105652,36124.23046875,4680.06005859375,15940.3095703125,12403.0498046875,0.08,6.14182,-0.75,1.3
2021-11-05,1.0956742763519287,36327.94921875,4697.52978515625,15971.58984375,12321.849609375,0.08,6.14182,-0.75,1.3
2021-11-08,1.0965272188186646,36432.21875,4701.7001953125,15982.3603515625,12353.349609375,0.08,6.14182,-0.75,1.3
2021-11-09,1.094954490661621,36319.98046875,4685.25,15886.5400390625,12367.51953125,0.08,6.14182,-0.75,1.3
2021-11-10,1.098056435585022,36079.94140625,4646.7099609375,15622.7099609375,12401.400390625,0.08,7.14818,-0.75,1.3
2021-11-11,1.089538335800171,35921.23046875,4649.27001953125,15704.2802734375,12421.080078125,0.08,7.14818,-0.75,1.3
2021-11-12,1.08552885055542,36100.30859375,4682.85009765625,15860.9599609375,12516.0498046875,0.08,7.14818,-0.75,1.3
2021-11-15,1.0856584310531616,36087.44921875,4682.7998046875,15853.849609375,12517.1201171875,0.08,7.14818,-0.75,1.3
2021-11-16,1.0806721448898315,36142.21875,4700.89990234375,15973.8603515625,12557.33984375,0.08,7.14818,-0.75,1.3
2021-11-17,1.0749105215072632,35931.05078125,4688.669921875,15921.5703125,12600.150390625,0.08,7.14818,-0.75,1.3
2021-11-18,1.076971173286438,35870.94921875,4704.5400390625,15993.7099609375,12553.1904296875,0.08,7.14818,-0.75,1.3
2021-11-19,1.0803803205490112,35601.98046875,4697.9599609375,16057.4404296875,12545.009765625,0.08,7.14818,-0.75,1.3
2021-11-22,1.0760787725448608,35619.25,4682.93994140625,15854.759765625,12510.8095703125,0.08,7.14818,-0.75,1.3
2021-11-23,1.0726161003112793,35813.80078125,4690.7001953125,15775.1396484375,12366.73046875,0.08,7.14818,-0.75,1.3
2021-11-24,1.0713634490966797,35804.37890625,4701.4599609375,15845.23046875,12395.7197265625,0.08,7.14818,-0.75,1.3
2021-11-26,1.069198489189148,34899.33984375,4594.6201171875,15491.66015625,12199.2099609375,0.08,7.14818,-0.75,1.3
2021-11-29,1.0818763971328735,35135.94140625,4655.27001953125,15782.830078125,12220.740234375,0.08,7.14818,-0.75,1.3
2021-11-30,1.083576202392578,34483.71875,4567.0,15537.6904296875,12159.6904296875,0.07,7.14818,-0.75,1.3
2021-12-01,1.0875475406646729,34022.0390625,4513.0400390625,15254.0498046875,12266.4599609375,0.08,7.14818,-0.75,1.5
2021-12-02,1.0862481594085691,34639.7890625,4577.10009765625,15381.3203125,12177.51953125,0.08,7.14818,-0.75,1.5
2021-12-03,1.0871928930282593,34580.078125,4538.43017578125,15085.4697265625,12175.76953125,0.08,7.14818,-0.75,1.5
2021-12-06,1.0887434482574463,35227.03125,4591.669921875,15225.150390625,12375.349609375,0.08,7.14818,-0.75,1.5
2021-12-07,1.0804970264434814,35719.4296875,4686.75,15686.919921875,12513.6201171875,0.08,7.14818,-0.75,1.5
2021-12-08,1.0817828178405762,35754.75,4701.2099609375,15786.990234375,12597.4296875,0.08,7.14818,-0.75,1.5
2021-12-09,1.08695650100708,35754.69140625,4667.4501953125,15517.3701171875,12607.6298828125,0.08,7.14818,-0.75,1.5
2021-12-10,1.0824971199035645,35970.98828125,4712.02001953125,15630.599609375,12607.73046875,0.08,7.79838,-0.75,1.5
2021-12-13,1.0856938362121582,35650.94921875,4668.97021484375,15413.2802734375,12551.2802734375,0.08,7.79838,-0.75,1.5
2021-12-14,1.0841518640518188,35544.1796875,4634.08984375,15237.6396484375,12411.580078125,0.08,7.79838,-0.75,1.5
2021-12-15,1.0822510719299316,35927.4296875,4709.85009765625,15565.580078125,12530.9501953125,0.08,7.79838,-0.75,1.5
2021-12-16,1.0817359685897827,35897.640625,4668.669921875,15180.4296875,12790.8896484375,0.08,7.79838,-0.75,1.5
2021-12-17,1.0883287191390991,35365.44140625,4620.64013671875,15169.6796875,12715.48046875,0.08,7.79838,-0.75,1.5
2021-12-20,1.0830832719802856,34932.16015625,4568.02001953125,14980.9404296875,12589.8896484375,0.08,7.79838,-0.75,1.5
2021-12-21,1.0849281549453735,35492.69921875,4649.22998046875,15341.08984375,12682.5302734375,0.08,7.79838,-0.75,1.5
2021-12-22,1.0834001302719116,35753.890625,4696.56005859375,15521.8896484375,12713.900390625,0.08,7.79838,-0.75,1.5
2021-12-23,1.0876185894012451,35950.55859375,4725.7900390625,15653.3701171875,12785.3203125,0.08,7.79838,-0.75,1.5
2021-12-27,1.0883986949920654,36302.37890625,4791.18994140625,15871.259765625,12866.900390625,0.08,7.79838,-0.75,1.5
2021-12-28,1.0903223752975464,36398.2109375,4786.35009765625,15781.7197265625,12970.5302734375,0.08,7.79838,-0.75,1.5
2021-12-29,1.0906314849853516,36488.62890625,4793.06005859375,15766.2197265625,12926.5595703125,0.08,7.79838,-0.75,1.5
2021-12-30,1.094570875167847,36398.078125,4778.72998046875,15741.5595703125,12875.66015625,0.08,7.79838,-0.75,1.5
2022-01-03,1.096521258354187,36585.05859375,4796.56005859375,15832.7998046875,12939.169921875,0.08,7.79838,-0.75,1.5
2022-01-04,1.0889331102371216,36799.6484375,4793.5400390625,15622.7197265625,12900.9697265625,0.08,7.79838,-0.75,1.3
2022-01-05,1.0914528369903564,36407.109375,4700.580078125,15100.169921875,12906.3701171875,0.08,7.79838,-0.75,1.3
2022-01-06,1.090048909187317,36236.46875,4696.0498046875,15080.8603515625,12792.2802734375,0.08,7.79838,-0.75,1.3
2022-01-07,1.0853049755096436,36231.66015625,4677.02978515625,14935.900390625,12797.9404296875,0.08,7.79838,-0.75,1.3
2022-01-10,1.0883287191390991,36068.87109375,4670.2900390625,14942.830078125,12597.349609375,0.08,7.79838,-0.75,1.3
2022-01-11,1.078515887260437,36252.01953125,4713.06982421875,15153.4501953125,12709.7099609375,0.08,7.79838,-0.75,1.3
2022-01-12,1.0828369855880735,36290.3203125,4726.35009765625,15188.3896484375,12670.4697265625,0.08,8.00596,-0.75,1.3
2022-01-13,1.0939244031906128,36113.62109375,4659.02978515625,14806.8095703125,12620.4404296875,0.08,8.00596,-0.75,1.3
2022-01-14,1.0976465940475464,35911.80859375,4662.85009765625,14893.75,12525.6298828125,0.08,8.00596,-0.75,1.3
2022-01-18,1.0941996574401855,35368.46875,4577.10986328125,14506.900390625,12529.5595703125,0.08,8.00596,-0.75,1.3
2022-01-19,1.0904293060302734,35028.6484375,4532.759765625,14340.259765625,12525.6904296875,0.08,8.00596,-0.75,1.3
2022-01-20,1.0921800136566162,34715.390625,4482.72998046875,14154.01953125,12560.7001953125,0.08,8.00596,-0.75,1.3
2022-01-21,1.090702772140503,34265.37109375,4397.93994140625,13768.919921875,12355.5400390625,0.08,8.00596,-0.75,1.3
2022-01-24,1.0957223176956177,34364.5,4410.1298828125,13855.1298828125,11881.2998046875,0.08,8.00596,-0.75,1.3
2022-01-25,1.0939842462539673,34297.73046875,4356.4501953125,13539.2900390625,11945.6904296875,0.08,8.00596,-0.75,1.3
2022-01-26,1.0896260738372805,34168.08984375,4349.93017578125,13542.1201171875,12098.259765625,0.08,8.00596,-0.75,1.3
2022-01-27,1.0823107957839966,34160.78125,4326.509765625,13352.7802734375,12176.900390625,0.08,8.00596,-0.75,1.3
2022-01-28,1.0742638111114502,34725.46875,4431.85009765625,13770.5703125,12104.4404296875,0.08,8.00596,-0.75,1.3
2022-01-31,1.0739638805389404,35131.859375,4515.5498046875,14239.8798828125,12226.7001953125,0.08,8.00596,-0.75,1.3
2022-02-01,1.0786556005477903,35405.23828125,4546.5400390625,14346.0,12359.7998046875,0.08,8.00596,-0.75,1.4
2022-02-02,1.0858471393585205,35629.328125,4589.3798828125,14417.5498046875,12360.3701171875,0.08,8.00596,-0.75,1.4
2022-02-03,1.0881866216659546,35111.16015625,4477.43994140625,13878.8203125,12234.150390625,0.08,8.00596,-0.75,1.4
2022-02-04,1.0865195989608765,35089.73828125,4500.52978515625,14098.009765625,12140.25,0.08,8.00596,-0.75,1.4
2022-02-07,1.080940842628479,35091.12890625,4483.8701171875,14015.669921875,12193.8095703125,0.08,8.00596,-0.75,1.4
2022-02-08,1.083364963531494,35462.78125,4521.5400390625,14194.4501953125,12155.66015625,0.08,8.00596,-0.75,1.4
2022-02-09,1.0810810327529907,35768.05859375,4587.18017578125,14490.3701171875,12367.8203125,0.08,8.00596,-0.75,1.4
2022-02-10,1.0819934606552124,35241.58984375,4504.080078125,14185.6396484375,12313.16015625,0.08,8.50315,-0.75,1.4
2022-02-11,1.0803219079971311,34738.05859375,4418.64013671875,13791.150390625,12231.9697265625,0.08,8.50315,-0.75,1.4
2022-02-14,1.0814083814620972,34566.171875,4401.669921875,13790.919921875,12026.3701171875,0.08,8.50315,-0.75,1.4
2022-02-15,1.081654071807861,34988.83984375,4471.06982421875,14139.759765625,12181.8603515625,0.08,8.50315,-0.75,1.4
2022-02-16,1.0805671215057373,34934.26953125,4475.009765625,14124.08984375,12191.5703125,0.08,8.50315,-0.75,1.4
2022-02-17,1.0850694179534912,34312.03125,4380.259765625,13716.7197265625,12075.26953125,0.08,8.50315,-0.75,1.4
2022-02-18,1.0874292850494385,34079.1796875,4348.8701171875,13548.0703125,12010.08984375,0.08,8.50315,-0.75,1.4
2022-02-22,1.0920488834381104,33596.609375,4304.759765625,13381.51953125,11959.3896484375,0.08,8.50315,-0.75,1.4
2022-02-23,1.0851165056228638,33131.76171875,4225.5,13037.490234375,11941.8896484375,0.08,8.50315,-0.75,1.4
2022-02-24,1.0900132656097412,33223.828125,4288.7001953125,13473.58984375,11636.759765625,0.08,8.50315,-0.75,1.4
2022-02-25,1.080100178718567,34058.75,4384.64990234375,13694.6201171875,11987.3095703125,0.08,8.50315,-0.75,1.4
2022-02-28,1.079217791557312,33892.6015625,4373.93994140625,13751.400390625,11986.7802734375,0.08,8.50315,-0.75,1.4
2022-03-01,1.0899182558059692,33294.94921875,4306.259765625,13532.4599609375,11862.2802734375,0.08,8.50315,-0.75,1.4
2022-03-02,1.088660478591919,33891.3515625,4386.5400390625,13752.01953125,11871.58984375,0.08,8.50315,-0.75,1.4
2022-03-03,1.086342453956604,33794.66015625,4363.490234375,13537.9404296875,11675.7001953125,0.08,8.50315,-0.75,1.9
2022-03-04,1.0894432067871094,33614.80078125,4328.8701171875,13313.4404296875,11300.1298828125,0.08,8.50315,-0.75,1.9
2022-03-07,1.086767554283142,32817.37890625,4201.08984375,12830.9599609375,11204.669921875,0.08,8.50315,-0.75,1.9
2022-03-08,1.0805553197860718,32632.640625,4170.7001953125,12795.5498046875,11057.0595703125,0.08,8.50315,-0.75,1.9
2022-03-09,1.0757777690887451,33286.25,4277.8798828125,13255.5498046875,11493.3603515625,0.08,8.50315,-0.75,1.9
2022-03-10,1.079342484474182,33174.0703125,4259.52001953125,13129.9599609375,11391.099609375,0.08,8.94533,-0.75,1.9
2022-03-11,1.07598614692688,32944.19140625,4204.31005859375,12843.8095703125,11495.6904296875,0.08,8.94533,-0.75,1.9
2022-03-14,1.0697818994522097,32945.23828125,4173.10986328125,12581.2197265625,11678.9404296875,0.08,8.94533,-0.75,1.9
