,Close,^DJI,^GSPC,^GSPTSE,^IXIC,usd_interest,usd_inflation,cad_interest,cad_inflation
2021-06-03,0.8307027816772461,34577.0390625,4192.85009765625,19941.400390625,13614.509765625,0.06,4.79932,0.25,3.4
2021-06-04,0.8259684443473816,34756.390625,4229.89013671875,20029.19921875,13814.490234375,0.06,4.79932,0.25,3.4
2021-06-07,0.8281025290489197,34630.23828125,4226.52001953125,20035.30078125,13881.7197265625,0.06,4.79932,0.25,3.4
2021-06-08,0.827355682849884,34599.8203125,4227.259765625,20065.900390625,13924.91015625,0.06,4.79932,0.25,3.4
2021-06-09,0.8256683349609375,34447.140625,4219.5498046875,20002.30078125,13911.75,0.06,4.79932,0.25,3.4
2021-06-10,0.8254503011703491,34466.23828125,4239.18017578125,20049.5,14020.330078125,0.06,5.87288,0.25,3.4
2021-06-11,0.8269246220588684,34479.6015625,4247.43994140625,20138.400390625,14069.419921875,0.06,5.87288,0.25,3.4
2021-06-14,0.8225036859512329,34393.75,4255.14990234375,20157.69921875,14174.1396484375,0.06,5.87288,0.25,3.4
2021-06-15,0.823655366897583,34299.328125,4246.58984375,20231.30078125,14072.8603515625,0.06,5.87288,0.25,3.4
2021-06-16,0.8206407427787781,34033.671875,4223.7001953125,20231.0,14039.6796875,0.06,5.87288,0.25,3.6
2021-06-17,0.8144648671150208,33823.44921875,4221.85986328125,20144.0,14161.349609375,0.1,5.87288,0.25,3.6
2021-06-18,0.8100314736366272,33290.078125,4166.4501953125,19999.599609375,14030.3798828125,0.1,5.87288,0.25,3.6
2021-06-21,0.8032193183898926,33876.96875,4224.7900390625,20156.400390625,14141.48046875,0.1,5.87288,0.25,3.6
2021-06-22,0.8084074258804321,33945.578125,4246.43994140625,20200.69921875,14253.26953125,0.1,5.87288,0.25,3.6
2021-06-23,0.8123477101325989,33874.23828125,4241.83984375,20164.400390625,14271.73046875,0.1,5.87288,0.25,3.6
2021-06-24,0.8127900958061218,34196.8203125,4266.490234375,20215.099609375,14369.7099609375,0.1,5.87288,0.25,3.6
2021-06-25,0.8115368485450745,34433.83984375,4280.7001953125,20230.30078125,14360.3896484375,0.1,5.87288,0.25,3.6
2021-06-28,0.8135438561439514,34283.26953125,4290.60986328125,20145.30078125,14500.509765625,0.1,5.87288,0.25,3.6
2021-06-29,0.8107669949531555,34292.2890625,4291.7998046875,20171.0,14528.330078125,0.1,5.87288,0.25,3.6
2021-06-30,0.8066988587379456,34502.51171875,4297.5,20165.599609375,14503.9501953125,0.08,5.87288,0.25,3.6
2021-07-02,0.8038132786750793,34786.3515625,4352.33984375,20226.099609375,14639.330078125,0.1,5.87288,0.25,3.6
2021-07-06,0.8103793859481812,34577.37109375,4343.5400390625,20300.0,14663.6396484375,0.1,5.87288,0.25,3.6
2021-07-07,0.8026906251907349,34681.7890625,4358.1298828125,20290.599609375,14665.0595703125,0.1,5.87288,0.25,3.6
2021-07-08,0.8011729121208191,34421.9296875,4320.81982421875,20061.19921875,14559.7802734375,0.1,5.87288,0.25,3.6
2021-07-09,0.7982119917869568,34870.16015625,4369.5498046875,20258.0,14701.919921875,0.1,5.87288,0.25,3.6
2021-07-12,0.8034064769744873,34996.1796875,4384.6298828125,20233.099609375,14733.240234375,0.1,5.87288,0.25,3.6
2021-07-13,0.8028775453567505,34888.7890625,4369.2099609375,20270.69921875,14677.650390625,0.1,6.31292,0.25,3.6
2021-07-14,0.7986582517623901,34933.23046875,4374.2998046875,20147.19921875,14644.9501953125,0.1,6.31292,0.25,3.6
2021-07-15,0.7990092635154724,34987.01953125,4360.02978515625,20183.69921875,14543.1298828125,0.1,6.31292,0.25,3.6
2021-07-16,0.7943442463874817,34687.8515625,4327.16015625,19985.5,14427.240234375,0.1,6.31292,0.25,3.6
2021-07-19,0.7925876975059509,33962.0390625,4258.490234375,19726.5,14274.98046875,0.1,6.31292,0.25,3.6
2021-07-20,0.7845598459243774,34511.98828125,4323.06005859375,19942.69921875,14498.8798828125,0.1,6.31292,0.25,3.6
2021-07-21,0.7889483571052551,34798.0,4358.68994140625,20110.099609375,14631.9501953125,0.1,6.31292,0.25,3.6
2021-07-22,0.7956145405769348,34823.3515625,4367.47998046875,20097.5,14684.599609375,0.1,6.31292,0.25,3.6
2021-07-23,0.7959248423576355,35061.55078125,4411.7900390625,20188.400390625,14836.990234375,0.1,6.31292,0.25,3.6
2021-07-26,0.7957032322883606,35144.30859375,4422.2998046875,20165.0,14840.7099609375,0.1,6.31292,0.25,3.6
2021-07-27,0.7974482178688049,35058.51953125,4401.4599609375,20173.400390625,14660.580078125,0.1,6.31292,0.25,3.6
2021-07-28,0.7942054867744446,34930.9296875,4400.64013671875,20230.400390625,14762.580078125,0.1,6.31292,0.25,3.1
2021-07-29,0.7987411618232727,35084.53125,4419.14990234375,20311.80078125,14778.259765625,0.1,6.31292,0.25,3.1
2021-07-30,0.8032580018043518,34935.46875,4395.259765625,20287.80078125,14672.6796875,0.07,6.31292,0.25,3.1
2021-08-03,0.7999295592308044,35116.3984375,4423.14990234375,20365.900390625,14761.2900390625,0.1,6.31292,0.25,3.1
2021-08-04,0.7978744506835938,34792.671875,4402.66015625,20329.69921875,14780.5302734375,0.1,6.31292,0.25,3.1
2021-08-05,0.797130286693573,35064.25,4429.10009765625,20375.5,14895.1201171875,0.1,6.31292,0.25,3.1
2021-08-06,0.7999167442321777,35208.51171875,4436.52001953125,20475.400390625,14835.759765625,0.1,6.31292,0.25,3.1
2021-08-09,0.7954879999160767,35101.8515625,4432.35009765625,20437.400390625,14860.1796875,0.1,6.31292,0.25,3.1
2021-08-10,0.795304536819458,35264.671875,4436.75,20495.69921875,14788.08984375,0.1,6.31292,0.25,3.1
2021-08-11,0.7987858653068542,35484.96875,4442.41015625,20554.0,14765.1396484375,0.1,6.24766,0.25,3.1
2021-08-12,0.7995650768280029,35499.8515625,4460.830078125,20520.599609375,14816.259765625,0.1,6.24766,0.25,3.1
2021-08-13,0.7987220883369446,35515.37890625,4468.0,20518.099609375,14822.900390625,0.1,6.24766,0.25,3.1
2021-08-16,0.7989773154258728,35625.3984375,4479.7099609375,20483.400390625,14793.759765625,0.1,6.24766,0.25,3.1
2021-08-17,0.7955702543258667,35343.28125,4448.080078125,20363.599609375,14656.1796875,0.1,6.24766,0.25,3.1
2021-08-18,0.7919850945472717,34960.69140625,4400.27001953125,20302.099609375,14525.91015625,0.09,6.24766,0.25,3.7
2021-08-19,0.7896960377693176,34894.12109375,4405.7998046875,20215.400390625,14541.7900390625,0.09,6.24766,0.25,3.7
2021-08-20,0.7793442010879517,35120.078125,4441.669921875,20339.0,14714.66015625,0.09,6.24766,0.25,3.7
2021-08-23,0.7796663045883179,35335.7109375,4479.52978515625,20477.30078125,14942.650390625,0.09,6.24766,0.25,3.7
2021-08-24,0.7904513478279114,35366.26171875,4486.22998046875,20547.80078125,15019.7998046875,0.09,6.24766,0.25,3.7
2021-08-25,0.7939028143882751,35405.5,4496.18994140625,20587.30078125,15041.8603515625,0.09,6.24766,0.25,3.7
2021-08-26,0.7943632006645203,35213.12109375,4470.0,20504.19921875,14945.8095703125,0.09,6.24766,0.25,3.7
2021-08-27,0.7883388996124268,35455.80078125,4509.3701171875,20644.599609375,15129.5,0.08,6.24766,0.25,3.7
2021-08-30,0.7929584980010986,35399.83984375,4528.7900390625,20595.0,15265.8896484375,0.08,6.24766,0.25,3.7
2021-08-31,0.7930905818939209,35360.73046875,4522.68017578125,20582.900390625,15259.240234375,0.06,6.24766,0.25,3.7
2021-09-01,0.7926379442214966,35312.53125,4524.08984375,20689.599609375,15309.3798828125,0.08,6.24766,0.25,3.7
2021-09-02,0.7922863364219666,35443.8203125,4536.9501953125,20795.099609375,15331.1796875,0.08,6.24766,0.25,3.7
2021-09-03,0.7966984510421753,35369.08984375,4535.43017578125,20821.400390625,15363.51953125,0.08,6.24766,0.25,3.7
2021-09-07,0.7978107929229736,35100.0,4520.02978515625,20806.599609375,15374.330078125,0.08,6.24766,0.25,3.7
2021-09-08,0.7907388806343079,35031.0703125,4514.06982421875,20741.80078125,15286.6396484375,0.08,6.24766,0.25,3.7
2021-09-09,0.7877737283706665,34879.37890625,4493.27978515625,20705.30078125,15248.25,0.08,6.24766,0.25,3.7
2021-09-10,0.7897272109985352,34607.71875,4458.580078125,20633.099609375,15115.490234375,0.08,6.24766,0.25,3.7
2021-09-13,0.7886745929718018,34869.62890625,4468.72998046875,20666.400390625,15105.580078125,0.08,6.24766,0.25,3.7
2021-09-14,0.7906388640403748,34577.5703125,4443.0498046875,20553.30078125,15037.759765625,0.08,6.0671,0.25,3.7
2021-09-15,0.7880220413208008,34814.390625,4480.7001953125,20693.80078125,15161.5302734375,0.08,6.0671,0.25,4.1
2021-09-16,0.7925123572349548,34751.3203125,4473.75,20602.099609375,15181.919921875,0.08,6.0671,0.25,4.1
2021-09-17,0.7885502576828003,34584.87890625,4432.990234375,20490.400390625,15043.9697265625,0.08,6.0671,0.25,4.1
2021-09-20,0.7834534645080566,33970.46875,4357.72998046875,20154.5,14713.900390625,0.08,6.0671,0.25,4.1
2021-09-21,0.7811034917831421,33919.83984375,4354.18994140625,20244.30078125,14746.400390625,0.08,6.0671,0.25,4.1
2021-09-22,0.7799825072288513,34258.3203125,4395.64013671875,20401.5,14896.849609375,0.08,6.0671,0.25,4.1
2021-09-23,0.7821115851402283,34764.8203125,4448.97998046875,20461.900390625,15052.240234375,0.08,6.0671,0.25,4.1
2021-09-24,0.7897647023200989,34798.0,4455.47998046875,20402.69921875,15047.7001953125,0.08,6.0671,0.25,4.1
2021-09-27,0.7905513048171997,34869.37109375,4443.10986328125,20463.400390625,14969.9697265625,0.08,6.0671,0.25,4.1
2021-09-28,0.7920039296150208,34299.98828125,4352.6298828125,20174.099609375,14546.6796875,0.08,6.0671,0.25,4.1
2021-09-29,0.7888302206993103,34390.71875,4359.4599609375,20158.099609375,14512.4404296875,0.08,6.0671,0.25,4.1
2021-09-30,0.7840800285339355,33843.921875,4307.5400390625,20070.30078125,14448.580078125,0.06,6.0671,0.25,4.1
2021-10-01,0.7883948683738708,34326.4609375,4357.0400390625,20150.900390625,14566.7001953125,0.08,6.0671,0.25,4.1
2021-10-04,0.7920791506767273,34002.921875,4300.4599609375,20052.30078125,14255.48046875,0.08,6.0671,0.25,4.1
2021-10-05,0.7942937612533569,34314.671875,4345.72021484375,20183.400390625,14433.830078125,0.08,6.0671,0.25,4.1
2021-10-06,0.7947419881820679,34416.98828125,4363.5498046875,20191.69921875,14501.91015625,0.08,6.0671,0.25,4.1
2021-10-07,0.7945209741592407,34754.94140625,4399.759765625,20416.19921875,14654.01953125,0.08,6.0671,0.25,4.1
2021-10-08,0.7970033288002014,34746.25,4391.33984375,20416.30078125,14579.5400390625,0.08,6.0671,0.25,4.1
2021-10-12,0.8012564182281494,34378.33984375,4350.64990234375,20437.099609375,14465.919921875,0.08,6.0671,0.25,4.1
2021-10-13,0.8015325665473938,34377.80859375,4363.7998046875,20618.5,14571.6396484375,0.08,6.14182,0.25,4.1
2021-10-14,0.8040653467178345,34912.55859375,4438.259765625,20819.900390625,14823.4296875,0.08,6.14182,0.25,4.1
2021-10-15,0.8081068992614746,35294.76171875,4471.3701171875,20928.099609375,14897.33984375,0.08,6.14182,0.25,4.1
2021-10-18,0.8081656694412231,35258.609375,4486.4599609375,20985.400390625,15021.8095703125,0.08,6.14182,0.25,4.1
2021-10-19,0.8082636594772339,35457.30859375,4519.6298828125,21087.0,15129.08984375,0.08,6.14182,0.25,4.1
2021-10-20,0.8094544410705566,35609.33984375,4536.18994140625,21188.19921875,15121.6796875,0.08,6.14182,0.25,4.4
2021-10-21,0.8113985061645508,35603.078125,4549.77978515625,21212.400390625,15215.7001953125,0.08,6.14182,0.25,4.4
2021-10-22,0.808387815952301,35677.01953125,4544.89990234375,21216.19921875,15090.2001953125,0.08,6.14182,0.25,4.4
2021-10-25,0.8083224296569824,35741.1484375,4566.47998046875,21284.80078125,15226.7099609375,0.08,6.14182,0.25,4.4
2021-10-26,0.807819664478302,35756.87890625,4574.7900390625,21173.5,15235.7099609375,0.08,6.14182,0.25,4.4
2021-10-27,0.8070113062858582,35490.69140625,4551.68017578125,20955.0,15235.83984375,0.08,6.14182,0.25,4.4
2021-10-28,0.808427095413208,35730.48046875,4596.419921875,21197.5,15448.1201171875,0.08,6.14182,0.25,4.4
2021-10-29,0.8099724054336548,35819.55859375,4605.3798828125,21037.099609375,15498.3896484375,0.07,6.14182,0.25,4.4
2021-11-01,0.8075653314590454,35913.83984375,4613.669921875,21247.0,15595.919921875,0.08,6.14182,0.25,4.4
2021-11-02,0.8081526160240173,36052.62890625,4630.64990234375,21170.0,15649.599609375,0.08,6.14182,0.25,4.4
2021-11-03,0.8059316277503967,36157.578125,4660.56982421875,21265.099609375,15811.580078125,0.08,6.14182,0.25,4.4
2021-11-04,0.8078980445861816,36124.23046875,4680.06005859375,21342.099609375,15940.3095703125,0.08,6.14182,0.25,4.4
2021-11-05,0.8031483292579651,36327.94921875,4697.52978515625,21455.80078125,15971.58984375,0.08,6.14182,0.25,4.4
2021-11-08,0.8031612634658813,36432.21875,4701.7001953125,21556.5,15982.3603515625,0.08,6.14182,0.25,4.4
2021-11-09,0.8037163615226746,36319.98046875,4685.25,21594.5,15886.5400390625,0.08,6.14182,0.25,4.4
2021-11-10,0.8041170835494995,36079.94140625,4646.7099609375,21461.900390625,15622.7099609375,0.08,7.14818,0.25,4.4
2021-11-11,0.8008649349212646,35921.23046875,4649.27001953125,21582.0,15704.2802734375,0.08,7.14818,0.25,4.4
2021-11-12,0.7943758368492126,36100.30859375,4682.85009765625,21768.5,15860.9599609375,0.08,7.14818,0.25,4.4
2021-11-15,0.7971112728118896,36087.44921875,4682.7998046875,21683.099609375,15853.849609375,0.08,7.14818,0.25,4.4
2021-11-16,0.7991049885749817,36142.21875,4700.89990234375,21717.19921875,15973.8603515625,0.08,7.14818,0.25,4.4
2021-11-17,0.7958171963691711,35931.05078125,4688.669921875,21653.0,15921.5703125,0.08,7.14818,0.25,4.7
2021-11-18,0.7929459810256958,35870.94921875,4704.5400390625,21637.5,15993.7099609375,0.08,7.14818,0.25,4.7
2021-11-19,0.7934303879737854,35601.98046875,4697.9599609375,21555.0,16057.4404296875,0.08,7.14818,0.25,4.7
2021-11-22,0.7902951836585999,35619.25,4682.93994140625,21420.80078125,15854.759765625,0.08,7.14818,0.25,4.7
2021-11-23,0.7873209714889526,35813.80078125,4690.7001953125,21453.80078125,15775.1396484375,0.08,7.14818,0.25,4.7
2021-11-24,0.7888985872268677,35804.37890625,4701.4599609375,21548.400390625,15845.23046875,0.08,7.14818,0.25,4.7
2021-11-26,0.7896586060523987,34899.33984375,4594.6201171875,21125.900390625,15491.66015625,0.08,7.14818,0.25,4.7
2021-11-29,0.7858669757843018,35135.94140625,4655.27001953125,21149.0,15782.830078125,0.08,7.14818,0.25,4.7
2021-11-30,0.7850525975227356,34483.71875,4567.0,20660.0,15537.6904296875,0.07,7.14818,0.25,4.7
2021-12-01,0.7828217148780823,34022.0390625,4513.0400390625,20464.599609375,15254.0498046875,0.08,7.14818,0.25,4.7
2021-12-02,0.7805852890014648,34639.7890625,4577.10009765625,20762.0,15381.3203125,0.08,7.14818,0.25,4.7
2021-12-03,0.7801711559295654,34580.078125,4538.43017578125,20633.30078125,15085.4697265625,0.08,7.14818,0.25,4.7
2021-12-06,0.7802137732505798,35227.03125,4591.669921875,20861.099609375,15225.150390625,0.08,7.14818,0.25,4.7
2021-12-07,0.7835761904716492,35719.4296875,4686.75,21162.69921875,15686.919921875,0.08,7.14818,0.25,4.7
2021-12-08,0.7907763719558716,35754.75,4701.2099609375,21077.400390625,15786.990234375,0.08,7.14818,0.25,4.7
2021-12-09,0.7903763651847839,35754.69140625,4667.4501953125,20925.5,15517.3701171875,0.08,7.14818,0.25,4.7
2021-12-10,0.7868810892105103,35970.98828125,4712.02001953125,20890.599609375,15630.599609375,0.08,7.79838,0.25,4.7
2021-12-13,0.7861697673797607,35650.94921875,4668.97021484375,20748.5,15413.2802734375,0.08,7.79838,0.25,4.7
2021-12-14,0.780786395072937,35544.1796875,4634.08984375,20648.599609375,15237.6396484375,0.08,7.79838,0.25,4.7
2021-12-15,0.7771759033203125,35927.4296875,4709.85009765625,20769.19921875,15565.580078125,0.08,7.79838,0.25,4.7
2021-12-16,0.7790285348892212,35897.640625,4668.669921875,20739.80078125,15180.4296875,0.08,7.79838,0.25,4.7
2021-12-17,0.7824910283088684,35365.44140625,4620.64013671875,20739.19921875,15169.6796875,0.08,7.79838,0.25,4.7
2021-12-20,0.775283932685852,34932.16015625,4568.02001953125,20538.19921875,14980.9404296875,0.08,7.79838,0.25,4.7
2021-12-21,0.7730364799499512,35492.69921875,4649.22998046875,20924.900390625,15341.08984375,0.08,7.79838,0.25,4.7
2021-12-22,0.7738141417503357,35753.890625,4696.56005859375,21070.099609375,15521.8896484375,0.08,7.79838,0.25,4.7
2021-12-23,0.7781374454498291,35950.55859375,4725.7900390625,21218.900390625,15653.3701171875,0.08,7.79838,0.25,4.7
2021-12-29,0.7804573774337769,36488.62890625,4793.06005859375,21344.69921875,15766.2197265625,0.08,7.79838,0.25,4.7
2021-12-30,0.7823134660720825,36398.078125,4778.72998046875,21294.599609375,15741.5595703125,0.08,7.79838,0.25,4.7
2021-12-31,0.7846583127975464,36338.30078125,4766.18017578125,21222.80078125,15644.9697265625,0.07,7.79838,0.25,4.7
2022-01-04,0.7842337489128113,36799.6484375,4793.5400390625,21236.5,15622.7197265625,0.08,7.79838,0.25,4.7
2022-01-05,0.7871288657188416,36407.109375,4700.580078125,21039.69921875,15100.169921875,0.08,7.79838,0.25,4.7
2022-01-06,0.7836928963661194,36236.46875,4696.0498046875,21072.19921875,15080.8603515625,0.08,7.79838,0.25,4.7
2022-01-07,0.785533607006073,36231.66015625,4677.02978515625,21084.5,14935.900390625,0.08,7.79838,0.25,4.7
2022-01-10,0.7907075881958008,36068.87109375,4670.2900390625,21072.30078125,14942.830078125,0.08,7.79838,0.25,4.7
2022-01-11,0.7895776033401489,36252.01953125,4713.06982421875,21274.80078125,15153.4501953125,0.08,7.79838,0.25,4.7
2022-01-12,0.7950705289840698,36290.3203125,4726.35009765625,21395.0,15188.3896484375,0.08,8.00596,0.25,4.7
2022-01-13,0.7998976111412048,36113.62109375,4659.02978515625,21293.0,14806.8095703125,0.08,8.00596,0.25,4.7
2022-01-14,0.7995011210441589,35911.80859375,4662.85009765625,21357.599609375,14893.75,0.08,8.00596,0.25,4.7
2022-01-18,0.7989964485168457,35368.46875,4577.10986328125,21274.599609375,14506.900390625,0.08,8.00596,0.25,4.7
2022-01-19,0.8001599907875061,35028.6484375,4532.759765625,21205.19921875,14340.259765625,0.08,8.00596,0.25,4.8
2022-01-20,0.7993029952049255,34715.390625,4482.72998046875,21058.19921875,14154.01953125,0.08,8.00596,0.25,4.8
2022-01-21,0.7999807596206665,34265.37109375,4397.93994140625,20621.400390625,13768.919921875,0.08,8.00596,0.25,4.8
2022-01-24,0.7961149215698242,34364.5,4410.1298828125,20571.30078125,13855.1298828125,0.08,8.00596,0.25,4.8
2022-01-25,0.7920478582382202,34297.73046875,4356.4501953125,20591.0,13539.2900390625,0.08,8.00596,0.25,4.8
2022-01-26,0.7926505208015442,34168.08984375,4349.93017578125,20595.900390625,13542.1201171875,0.08,8.00596,0.25,4.8
2022-01-27,0.7899830341339111,34160.78125,4326.509765625,20544.099609375,13352.7802734375,0.08,8.00596,0.25,4.8
2022-01-28,0.7845783233642578,34725.46875,4431.85009765625,20741.80078125,13770.5703125,0.08,8.00596,0.25,4.8
2022-01-31,0.7837543487548828,35131.859375,4515.5498046875,21098.30078125,14239.8798828125,0.08,8.00596,0.25,4.8
2022-02-01,0.7863242626190186,35405.23828125,4546.5400390625,21319.900390625,14346.0,0.08,8.00596,0.25,4.8
2022-02-02,0.7880468964576721,35629.328125,4589.3798828125,21362.400390625,14417.5498046875,0.08,8.00596,0.25,4.8
2022-02-03,0.788245677947998,35111.16015625,4477.43994140625,21094.0,13878.8203125,0.08,8.00596,0.25,4.8
2022-02-04,0.7887368202209473,35089.73828125,4500.52978515625,21271.900390625,14098.009765625,0.08,8.00596,0.25,4.8
2022-02-07,0.78460294008255,35091.12890625,4483.8701171875,21235.5,14015.669921875,0.08,8.00596,0.25,4.8
2022-02-08,0.78954017162323,35462.78125,4521.5400390625,21377.19921875,14194.4501953125,0.08,8.00596,0.25,4.8
2022-02-09,0.7870669364929199,35768.05859375,4587.18017578125,21604.19921875,14490.3701171875,0.08,8.00596,0.25,4.8
2022-02-10,0.7888861894607544,35241.58984375,4504.080078125,21531.69921875,14185.6396484375,0.08,8.50315,0.25,4.8
2022-02-11,0.7854225635528564,34738.05859375,4418.64013671875,21548.80078125,13791.150390625,0.08,8.50315,0.25,4.8
2022-02-14,0.7859472632408142,34566.171875,4401.669921875,21352.5,13790.919921875,0.08,8.50315,0.25,4.8
2022-02-15,0.785632312297821,34988.83984375,4471.06982421875,21502.599609375,14139.759765625,0.08,8.50315,0.25,4.8
2022-02-16,0.7859349250793457,34934.26953125,4475.009765625,21383.599609375,14124.08984375,0.08,8.50315,0.25,5.1
2022-02-17,0.7876868844032288,34312.03125,4380.259765625,21176.30078125,13716.7197265625,0.08,8.50315,0.25,5.1
2022-02-18,0.787104070186615,34079.1796875,4348.8701171875,21008.19921875,13548.0703125,0.08,8.50315,0.25,5.1
2022-02-22,0.783944845199585,33596.609375,4304.759765625,20907.80078125,13381.51953125,0.08,8.50315,0.25,5.1
2022-02-23,0.7832632064819336,33131.76171875,4225.5,20744.19921875,13037.490234375,0.08,8.50315,0.25,5.1
2022-02-24,0.7853053212165833,33223.828125,4288.7001953125,20761.900390625,13473.58984375,0.08,8.50315,0.25,5.1
2022-02-25,0.7806706428527832,34058.75,4384.64990234375,21106.0,13694.6201171875,0.08,8.50315,0.25,5.1
2022-02-28,0.7839940190315247,33892.6015625,4373.93994140625,21126.400390625,13751.400390625,0.08,8.50315,0.25,5.1
2022-03-01,0.7894840836524963,33294.94921875,4306.259765625,21004.5,13532.4599609375,0.08,8.50315,0.25,5.1
2022-03-02,0.7859472632408142,33891.3515625,4386.5400390625,21255.599609375,13752.01953125,0.08,8.50315,0.5,5.1
2022-03-03,0.7907575964927673,33794.66015625,4363.490234375,21250.400390625,13537.9404296875,0.08,8.50315,0.5,5.1
2022-03-04,0.7892472743988037,33614.80078125,4328.8701171875,21402.400390625,13313.4404296875,0.08,8.50315,0.5,5.1
2022-03-07,0.7865283489227295,32817.37890625,4201.08984375,21304.400390625,12830.9599609375,0.08,8.50315,0.5,5.1
2022-03-08,0.7811645269393921,32632.640625,4170.7001953125,21232.0,12795.5498046875,0.08,8.50315,0.5,5.1
2022-03-09,0.7758553624153137,33286.25,4277.8798828125,21493.19921875,13255.5498046875,0.08,8.50315,0.5,5.1
2022-03-10,0.781341552734375,33174.0703125,4259.52001953125,21581.69921875,13129.9599609375,0.08,8.94533,0.5,5.1
2022-03-11,0.7839509844779968,32944.19140625,4204.31005859375,21461.80078125,12843.8095703125,0.08,8.94533,0.5,5.1
2022-03-14,0.7852128744125366,32945.23828125,4173.10986328125,21180.80078125,12581.2197265625,0.08,8.94533,0.5,5.1
2022-03-15,0.77996426820755,33544.33984375,4262.4501953125,21187.80078125,12948.6201171875,0.08,8.94533,0.5,5.1
2022-03-16,0.7831589579582214,34063.1015625,4357.85986328125,21468.80078125,13436.5498046875,0.08,8.94533,0.5,5.7
2022-03-17,0.7882208228111267,34480.76171875,4411.669921875,21771.19921875,13614.7802734375,0.33,8.94533,0.5,5.7
2022-03-18,0.7916653752326965,34754.9296875,4463.1201171875,21818.5,13893.83984375,0.33,8.94533,0.5,5.7
2022-03-21,0.7932856678962708,34552.98828125,4461.18017578125,22009.099609375,13838.4599609375,0.33,8.94533,0.5,5.7
2022-03-22,0.7944073677062988,34807.4609375,4511.60986328125,22074.400390625,14108.8203125,0.33,8.94533,0.5,5.7
2022-03-23,0.7947356700897217,34358.5,4456.240234375,21932.19921875,13922.599609375,0.33,8.94533,0.5,5.7
2022-03-24,0.7962290048599243,34707.94140625,4520.16015625,21937.900390625,14191.83984375,0.33,8.94533,0.5,5.7
2022-03-25,0.7986965179443359,34861.23828125,4543.06005859375,22005.900390625,14169.2998046875,0.33,8.94533,0.5,5.7
2022-03-28,0.8008264303207397,34955.890625,4575.52001953125,21977.80078125,14354.900390625,0.33,8.94533,0.5,5.7
2022-03-29,0.798836886882782,35294.19140625,4631.60009765625,22087.19921875,14619.6396484375,0.33,8.94533,0.5,5.7
2022-03-30,0.8001344799995422,35228.80859375,4602.4501953125,22076.0,14442.26953125,0.33,8.94533,0.5,5.7
2022-03-31,0.8011344075202942,34678.3515625,4530.41015625,21890.19921875,14220.51953125,0.33,8.94533,0.5,5.7
2022-04-01,0.8000959753990173,34818.26953125,4545.85986328125,21953.0,14261.5,0.33,8.94533,0.5,5.7
2022-04-04,0.7983075976371765,34921.87890625,4582.64013671875,22085.599609375,14532.5498046875,0.33,8.94533,0.5,5.7
2022-04-05,0.8008841276168823,34641.1796875,4525.1201171875,21930.80078125,14204.169921875,0.33,8.94533,0.5,5.7
2022-04-06,0.800999641418457,34496.51171875,4481.14990234375,21788.599609375,13888.8203125,0.33,8.94533,0.5,5.7
2022-04-07,0.7959375381469727,34583.5703125,4500.2099609375,21834.900390625,13897.2998046875,0.33,8.94533,0.5,5.7
2022-04-08,0.7944894433021545,34721.12109375,4488.27978515625,21874.400390625,13711.0,0.33,8.94533,0.5,5.7
2022-04-11,0.7951654195785522,34308.078125,4412.52978515625,21790.5,13411.9599609375,0.33,8.94533,0.5,5.7
2022-04-12,0.7911329865455627,34220.359375,4397.4501953125,21715.400390625,13371.5703125,0.33,9.75365,0.5,5.7
2022-04-13,0.7914898991584778,34564.58984375,4446.58984375,21838.0,13643.58984375,0.33,9.75365,1.0,5.7
2022-04-14,0.7957854866981506,34451.23046875,4392.58984375,21855.69921875,13351.080078125,0.33,9.75365,1.0,5.7
2022-04-18,0.792707085609436,34411.69140625,4391.68994140625,21878.400390625,13332.3603515625,0.33,9.75365,1.0,5.7
2022-04-19,0.7936381697654724,34911.19921875,4462.2099609375,22018.80078125,13619.66015625,0.33,9.75365,1.0,5.7
2022-04-20,0.7934178113937378,35160.7890625,4459.4501953125,21998.400390625,13453.0703125,0.33,9.75365,1.0,6.7
2022-04-21,0.8008841276168823,34792.76171875,4393.66015625,21650.400390625,13174.650390625,0.33,9.75365,1.0,6.7
2022-04-22,0.7943379878997803,33811.3984375,4271.77978515625,21186.400390625,12839.2900390625,0.33,9.75365,1.0,6.7
2022-04-25,0.786101758480072,34049.4609375,4296.1201171875,21011.900390625,13004.849609375,0.33,9.75365,1.0,6.7
2022-04-26,0.7852005362510681,33240.1796875,4175.2001953125,20690.80078125,12490.740234375,0.33,9.75365,1.0,6.7
2022-04-27,0.7808778882026672,33301.9296875,4183.9599609375,20744.19921875,12488.9296875,0.33,9.75365,1.0,6.7
2022-04-28,0.7803964614868164,33916.390625,4287.5,21121.099609375,12871.5302734375,0.33,9.75365,1.0,6.7
2022-04-29,0.7809693217277527,32977.2109375,4131.93017578125,20762.0,12334.6396484375,0.33,9.75365,1.0,6.7
2022-05-02,0.7780284881591797,33061.5,4155.3798828125,20692.19921875,12536.01953125,0.33,9.75365,1.0,6.7
2022-05-03,0.7767593264579773,33128.7890625,4175.47998046875,20905.30078125,12563.759765625,0.33,9.75365,1.0,6.7
2022-05-04,0.7791924476623535,34061.05859375,4300.169921875,21185.0,12964.8603515625,0.33,9.75365,1.0,6.7
2022-05-05,0.7851018905639648,32997.96875,4146.8701171875,20696.19921875,12317.6904296875,0.83,9.75365,1.0,6.7
