,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
527,50,64,0.001,32,32,sigmoid,tanh,2.8209220791519335e-05,0.005311235335731164,0.004836948098688201
518,50,64,0.001,32,16,sigmoid,tanh,2.834887287174505e-05,0.005324365959599796,0.004842455539291586
683,50,64,0.1,32,16,tanh,tanh,2.8491641560222145e-05,0.0053377562289994235,0.004378838730991667
465,50,32,0.1,64,16,tanh,relu,2.865172448287109e-05,0.005352730563261249,0.004525802550140562
1451,100,64,0.1,64,64,relu,tanh,2.8892012950878573e-05,0.00537512911015899,0.004041516881901367
664,50,64,0.1,16,32,tanh,sigmoid,2.9034735372818666e-05,0.0053883889403808505,0.004991228131273145
427,50,32,0.1,16,64,sigmoid,sigmoid,2.9103361629093535e-05,0.005394753157382971,0.004694745443037535
690,50,64,0.1,32,32,tanh,relu,2.912726624982443e-05,0.005396968246138237,0.004744221296097722
476,50,32,0.1,64,32,tanh,tanh,2.91446482358915e-05,0.0053985783532233276,0.004055126774104458
1205,100,32,0.1,64,32,tanh,tanh,2.951928933768913e-05,0.005433165682885911,0.004077083496261849
924,100,16,0.1,32,16,tanh,relu,2.9531947201592584e-05,0.005434330428083352,0.004599521536935542
544,50,64,0.001,64,16,sigmoid,sigmoid,2.9591495644508243e-05,0.005439806581534701,0.004942426975288866
1219,100,64,0.001,16,16,sigmoid,sigmoid,2.960886173517771e-05,0.005441402552208182,0.0049939830587919995
1450,100,64,0.1,64,64,relu,sigmoid,2.9667808248745546e-05,0.005446816340647585,0.004087018012034772
1212,100,32,0.1,64,64,tanh,relu,2.9834614318641634e-05,0.005462107131743357,0.004828751758841725
429,50,32,0.1,16,64,tanh,relu,3.0060048806139906e-05,0.005482704515669243,0.004567233073939054
1412,100,64,0.1,32,16,tanh,tanh,3.0097727967007218e-05,0.005486139623360603,0.004677827833491895
1158,100,32,0.1,16,64,tanh,relu,3.022208679977431e-05,0.0054974618506883986,0.0045835288003546965
935,100,16,0.1,32,32,tanh,tanh,3.0293151061503268e-05,0.00550392142581117,0.00495868089006153
221,50,16,0.1,64,16,sigmoid,tanh,3.053118905079235e-05,0.005525503511065064,0.004143151964426856
248,50,32,0.001,16,16,sigmoid,tanh,3.054673879239485e-05,0.005526910420152913,0.005054191130738046
702,50,64,0.1,64,16,relu,relu,3.054818819611212e-05,0.005527041541015602,0.005020180727802265
489,50,64,0.001,16,16,sigmoid,relu,3.0672041448026245e-05,0.005538234506413235,0.00504661707883685
1441,100,64,0.1,64,32,relu,sigmoid,3.0701379397935794e-05,0.0055408825468453845,0.00415473335580615
917,100,16,0.1,16,64,tanh,tanh,3.070319041636051e-05,0.005541045967717694,0.004664746456648871
688,50,64,0.1,32,32,sigmoid,sigmoid,3.07160530992305e-05,0.005542206518998592,0.004556412055913867
485,50,32,0.1,64,64,tanh,tanh,3.1033824306319484e-05,0.005570801047095425,0.005013113519182085
1185,100,32,0.1,32,64,tanh,relu,3.111370754527084e-05,0.005577966255300478,0.00494848697439285
952,100,16,0.1,64,16,tanh,sigmoid,3.1242539532611164e-05,0.005589502619429672,0.005022339347846987
226,50,16,0.1,64,32,relu,sigmoid,3.129149064531721e-05,0.00559387974891463,0.004199456748898342
218,50,16,0.1,64,16,relu,tanh,3.131174799889619e-05,0.00559569012713322,0.0042009688499072394
217,50,16,0.1,64,16,relu,sigmoid,3.132616273676931e-05,0.005596978000382824,0.004202043923826045
498,50,64,0.001,16,32,sigmoid,relu,3.137389826778255e-05,0.005601240779307969,0.005052900160116261
908,100,16,0.1,16,32,tanh,tanh,3.2427684162626705e-05,0.00569453107486707,0.005157276160657879
503,50,64,0.001,16,32,tanh,tanh,3.255333565673628e-05,0.005705553054414294,0.005228639765459605
1446,100,64,0.1,64,32,tanh,relu,3.298395838191812e-05,0.005743166233178187,0.004868900232413965
1214,100,32,0.1,64,64,tanh,tanh,3.3763705399081596e-05,0.005810654472525586,0.0043829930618164035
