,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
901,100,16,0.1,16,32,relu,sigmoid,2.1613380494333877e-05,0.004649019304577459,0.0040683762572865725
892,100,16,0.1,16,16,relu,sigmoid,2.1616876243051155e-05,0.0046493952556274625,0.004068957269675035
951,100,16,0.1,64,16,tanh,relu,2.16183637263581e-05,0.004649555218121202,0.004069204323490372
948,100,16,0.1,64,16,sigmoid,relu,2.161863896674767e-05,0.004649584816598969,0.004069250013760066
1163,100,32,0.1,32,16,relu,tanh,2.1665836446996488e-05,0.004654657500503822,0.0040769772174396035
1454,100,64,0.1,64,64,sigmoid,tanh,2.1694705603290805e-05,0.00465775757240443,0.004082838952680029
719,50,64,0.1,64,32,tanh,tanh,2.1743295423716128e-05,0.00466297066511426,0.00409263886280752
909,100,16,0.1,16,64,relu,relu,2.177626831322575e-05,0.004666504935519275,0.004099152337108993
1196,100,32,0.1,64,16,tanh,tanh,2.178054394995457e-05,0.004666963032846368,0.004099988282553202
1193,100,32,0.1,64,16,sigmoid,tanh,2.1781155166607492e-05,0.0046670285157268425,0.004100108196199741
1385,100,64,0.1,16,16,tanh,tanh,2.1809563334222837e-05,0.004670071020254706,0.004010944217709827
1190,100,32,0.1,64,16,relu,tanh,2.181512939408406e-05,0.004670666911061424,0.004106690112660294
722,50,64,0.1,64,64,relu,tanh,2.1831164183837517e-05,0.004672383137526022,0.004109759100100822
918,100,16,0.1,32,16,relu,relu,2.1923357802857353e-05,0.004682238546129122,0.004126968340174496
226,50,16,0.1,64,32,relu,sigmoid,2.1926211833415463e-05,0.00468254330822636,0.004127456060491981
902,100,16,0.1,16,32,relu,tanh,2.2047236950027786e-05,0.004695448535553104,0.0033973514266711622
1202,100,32,0.1,64,32,sigmoid,tanh,2.2052839519157197e-05,0.004696045093390522,0.003722853896479045
1442,100,64,0.1,64,32,relu,tanh,2.212265790172014e-05,0.0047034729617294645,0.004161945313934594
1387,100,64,0.1,16,32,relu,sigmoid,2.215346443800875e-05,0.004706746693631254,0.004167114002380447
1378,100,64,0.1,16,16,relu,sigmoid,2.2197723527404897e-05,0.004711446012362329,0.004174439458045902
172,50,16,0.1,16,32,relu,sigmoid,2.2252380374987956e-05,0.0047172428785242715,0.00418333003856134
1198,100,32,0.1,64,32,relu,sigmoid,2.2273988661446288e-05,0.004719532674052198,0.004186799328711543
163,50,16,0.1,16,16,relu,sigmoid,2.2325496865107933e-05,0.004724986440732707,0.004194969448270609
919,100,16,0.1,32,16,relu,sigmoid,2.2436639884053e-05,0.0047367330391371015,0.004212147637610039
1439,100,64,0.1,64,16,tanh,tanh,2.251164615350912e-05,0.004744643943807493,0.004223416956134827
686,50,64,0.1,32,32,relu,tanh,2.2517984209516588e-05,0.004745311813729061,0.00422435803582201
181,50,16,0.1,16,64,relu,sigmoid,2.2519091714164667e-05,0.004745428506906901,0.004224522194433796
1143,100,32,0.1,16,32,relu,relu,2.255090906812389e-05,0.004748779745168636,0.004229218827797495
707,50,64,0.1,64,16,sigmoid,tanh,2.2821496976619678e-05,0.004777185047349503,0.004267569421877825
1162,100,32,0.1,32,16,relu,sigmoid,2.2958641240454862e-05,0.004791517634367515,0.004286035797085752
1172,100,32,0.1,32,32,relu,tanh,2.300869586233592e-05,0.004796738043956113,0.004313693469380037
1395,100,64,0.1,16,64,relu,relu,2.3013801315102337e-05,0.004797270194089795,0.004293298731678105
464,50,32,0.1,64,16,sigmoid,tanh,2.3061246448742773e-05,0.004802212661757367,0.0042994744709658065
721,50,64,0.1,64,64,relu,sigmoid,2.3078534912139182e-05,0.004804012376351583,0.00430170886502115
695,50,64,0.1,32,64,relu,tanh,2.3164209226693358e-05,0.0048129210700668425,0.0043126597037172545
1169,100,32,0.1,32,16,tanh,tanh,2.3172682149077748e-05,0.0048138012161988725,0.004092013955124239
704,50,64,0.1,64,16,relu,tanh,2.3190625338232544e-05,0.004815664579082782,0.0043159963988398916
927,100,16,0.1,32,32,relu,relu,2.3209231900660558e-05,0.004817596070724543,0.004318335694024583
1404,100,64,0.1,32,16,relu,relu,2.3231499600989958e-05,0.004819906596708069,0.004321123546438461
483,50,32,0.1,64,64,tanh,relu,2.3345371312470565e-05,0.004831704803945556,0.003970145767431555
1396,100,64,0.1,16,64,relu,sigmoid,2.3459897026874408e-05,0.004843541785395725,0.004349018435153282
1379,100,64,0.1,16,16,relu,tanh,2.3571700623687513e-05,0.004855069579695796,0.004362239753893276
1397,100,64,0.1,16,64,relu,tanh,2.375634931246735e-05,0.004874048554586561,0.004139853509073291
906,100,16,0.1,16,32,tanh,relu,2.3794565369028364e-05,0.004877967339889471,0.0043878276569711385
194,50,16,0.1,32,16,sigmoid,tanh,2.3808399273175608e-05,0.004879385132696087,0.004389383970126356
467,50,32,0.1,64,16,tanh,tanh,2.3810267070534176e-05,0.004879576525738087,0.004389594191989578
224,50,16,0.1,64,16,tanh,tanh,2.3835954849884823e-05,0.004882207989207836,0.004392474916869994
725,50,64,0.1,64,64,sigmoid,tanh,2.3845408756659786e-05,0.004883176093144685,0.004393531341176685
713,50,64,0.1,64,32,relu,tanh,2.3880031431343397e-05,0.004886719905145311,0.004397388345900986
1152,100,32,0.1,16,64,relu,relu,2.388855859990037e-05,0.004887592311138519,0.004398334973692358
936,100,16,0.1,32,64,relu,relu,2.3967227587698978e-05,0.00489563352260961,0.004407007779463297
680,50,64,0.1,32,16,sigmoid,tanh,2.4073298355886493e-05,0.0049064547644797965,0.0044185267160533085
716,50,64,0.1,64,32,sigmoid,tanh,2.4234951373147358e-05,0.004922900707220019,0.004435748590885218
942,100,16,0.1,32,64,tanh,relu,2.424683212068475e-05,0.004924107240981328,0.0044369977535336684
963,100,16,0.1,64,64,relu,relu,2.4271159782021207e-05,0.004926576882788008,0.0044395489489996815
223,50,16,0.1,64,16,tanh,sigmoid,2.4559698557751923e-05,0.004955774264204528,0.004469155404541118
191,50,16,0.1,32,16,relu,tanh,2.457006104132143e-05,0.004956819649868394,0.004470197282557936
218,50,16,0.1,64,16,relu,tanh,2.4586311410829108e-05,0.004958458572059376,0.00447182828531722
924,100,16,0.1,32,16,tanh,relu,2.4687144905517828e-05,0.00496861599497464,0.004302653779427358
1214,100,32,0.1,64,64,tanh,tanh,2.4749609876939792e-05,0.004974897976535779,0.004055916788826417
217,50,16,0.1,64,16,relu,sigmoid,2.4809611075861823e-05,0.004980924720959134,0.00449389738491188
1167,100,32,0.1,32,16,tanh,relu,2.4873406926776377e-05,0.004987324626167459,0.0045000894887757105
1432,100,64,0.1,64,16,relu,sigmoid,2.5206531686729575e-05,0.0050206106886244006,0.0038085727353898728
1199,100,32,0.1,64,32,relu,tanh,2.5273109505467292e-05,0.005027236766402324,0.00381199880627474
1153,100,32,0.1,16,64,relu,sigmoid,2.554964155038905e-05,0.005054665325260323,0.004562972260968106
434,50,32,0.1,32,16,relu,tanh,2.5570943201778173e-05,0.005056772014020226,0.0045648781046862515
461,50,32,0.1,64,16,relu,tanh,2.558257544353843e-05,0.005057922047989513,0.004565917045471481
1144,100,32,0.1,16,32,relu,sigmoid,2.5689425605599955e-05,0.005068473695857556,0.004575402205588125
1137,100,32,0.1,16,16,sigmoid,relu,2.6207624735383053e-05,0.005119338310307598,0.004620004487373797
1161,100,32,0.1,32,16,relu,relu,2.635175091734984e-05,0.005133395651744549,0.004632026996007476
1164,100,32,0.1,32,16,sigmoid,relu,2.6537388826333995e-05,0.005151445314310732,0.004647285494679607
431,50,32,0.1,16,64,tanh,tanh,2.7543610212027887e-05,0.00524820066423035,0.004524095389577446
1435,100,64,0.1,64,16,sigmoid,sigmoid,2.768547926164072e-05,0.005261699275105023,0.00474287844378342
1134,100,32,0.1,16,16,relu,relu,2.7895545492525197e-05,0.0052816233766262806,0.004761846945730569
425,50,32,0.1,16,64,relu,tanh,2.820432834109874e-05,0.005310774740195515,0.00402628670721951
212,50,16,0.1,32,64,sigmoid,tanh,2.8606587474157256e-05,0.0053485126413010614,0.004809134300134661
727,50,64,0.1,64,64,tanh,sigmoid,2.89551935280719e-05,0.005381003022492359,0.004509617821534975
1445,100,64,0.1,64,32,sigmoid,tanh,2.916643406735046e-05,0.00540059571411807,0.0040321780012671045
230,50,16,0.1,64,32,sigmoid,tanh,2.932685984111946e-05,0.005415427946258676,0.004884268848206764
728,50,64,0.1,64,64,tanh,tanh,2.9473586178856533e-05,0.00542895811172425,0.0045896996117687616
961,100,16,0.1,64,32,tanh,sigmoid,2.9794825144809674e-05,0.005458463624941516,0.004528343092730188
943,100,16,0.1,32,64,tanh,sigmoid,2.9930545624619294e-05,0.005470881613105816,0.0047209464033421
1185,100,32,0.1,32,64,tanh,relu,3.0256646643092086e-05,0.005500604207093261,0.004718305750524126
703,50,64,0.1,64,16,relu,sigmoid,3.033256388193234e-05,0.005507500692867168,0.004686048221985812
479,50,32,0.1,64,64,relu,tanh,3.0387386858669267e-05,0.0055124755653580245,0.004968471119834793
935,100,16,0.1,32,32,tanh,tanh,3.066711657808581e-05,0.005537789864023897,0.004694876549508876
437,50,32,0.1,32,16,sigmoid,tanh,3.06740634649684e-05,0.005538417054083992,0.0047750962381050335
926,100,16,0.1,32,16,tanh,tanh,3.0860909015324404e-05,0.005555259581272905,0.004695469240889729
485,50,32,0.1,64,64,tanh,tanh,3.08610682588461e-05,0.005555273913934946,0.004681003981246466
460,50,32,0.1,64,16,relu,sigmoid,3.1239683714705115e-05,0.005589247150977054,0.004744092394619428
208,50,16,0.1,32,64,relu,sigmoid,3.13122042397058e-05,0.005595730894146519,0.004810474551930428
701,50,64,0.1,32,64,tanh,tanh,3.141988953054908e-05,0.005605344728966193,0.004607230094067624
407,50,32,0.1,16,16,relu,tanh,3.16750683826719e-05,0.005628060801259337,0.004621992049071785
1455,100,64,0.1,64,64,tanh,relu,3.223354671100239e-05,0.005677459529666627,0.0048259381789331705
1448,100,64,0.1,64,32,tanh,tanh,3.2301730472948014e-05,0.005683461134990545,0.004248624417783595
1154,100,32,0.1,16,64,relu,tanh,3.2325002746602966e-05,0.005685508134424131,0.004828767478948805
1415,100,64,0.1,32,32,relu,tanh,3.2392862224820985e-05,0.005691472764128893,0.004255031359160345
456,50,32,0.1,32,64,tanh,relu,3.253041252945683e-05,0.0057035438570643806,0.00468925270671847
955,100,16,0.1,64,32,relu,sigmoid,3.288555846570631e-05,0.005734593138637327,0.005150063599960262
920,100,16,0.1,32,16,relu,tanh,3.288587935282407e-05,0.005734621116762996,0.0051500856525087645
213,50,16,0.1,32,64,tanh,relu,3.3270524127292286e-05,0.0057680606903267135,0.004921226075552869
1457,100,64,0.1,64,64,tanh,tanh,3.3466907611655395e-05,0.005785058998113623,0.0050095582813323835
206,50,16,0.1,32,32,tanh,tanh,3.361338458967132e-05,0.0057977051140663685,0.004966235746702186
1431,100,64,0.1,64,16,relu,relu,3.3772934775396636e-05,0.0058114485952640614,0.005025593048361751
964,100,16,0.1,64,64,relu,sigmoid,3.4348716976889945e-05,0.005860777847426905,0.005247750748587946
1456,100,64,0.1,64,64,tanh,sigmoid,3.437962709984075e-05,0.00586341428690151,0.005087705636462378
1424,100,64,0.1,32,64,relu,tanh,3.480451433132078e-05,0.00589953509450709,0.005100637136693268
1405,100,64,0.1,32,16,relu,sigmoid,3.537718464341068e-05,0.005947872278673331,0.0051226150189281365
1427,100,64,0.1,32,64,sigmoid,tanh,3.5558369925651927e-05,0.005963083927436535,0.005324597632761568
241,50,16,0.1,64,64,tanh,sigmoid,3.627316572005324e-05,0.006022720790477776,0.005368533582573517
1213,100,32,0.1,64,64,tanh,sigmoid,3.6583775188150045e-05,0.006048452296922746,0.005077037121672391
242,50,16,0.1,64,64,tanh,tanh,3.8385683557941084e-05,0.006195618093293121,0.005492768689415004
227,50,16,0.1,64,32,relu,tanh,3.941330873899869e-05,0.0062780019702926735,0.005550499930324
1211,100,32,0.1,64,64,sigmoid,tanh,4.002997336427006e-05,0.0063269244791027855,0.005584381876161798
950,100,16,0.1,64,16,sigmoid,tanh,4.085282388829778e-05,0.006391621381801161,0.005628758270848908
233,50,16,0.1,64,32,tanh,tanh,4.106150465667339e-05,0.006407925144434303,0.005639867113957176
968,100,16,0.1,64,64,sigmoid,tanh,4.130748538306439e-05,0.006427089962266313,0.005652888327965052
1208,100,32,0.1,64,64,relu,tanh,4.942328912215662e-05,0.007030169921286158,0.006045628878365384
197,50,16,0.1,32,16,tanh,tanh,5.133980405224981e-05,0.00716517997347239,0.006142824390366769
203,50,16,0.1,32,32,sigmoid,tanh,5.287479819054588e-05,0.007271505909407341,0.0062203455789999655
1181,100,32,0.1,32,64,relu,tanh,5.3806680175370975e-05,0.007335303686649311,0.00626730585168266
944,100,16,0.1,32,64,tanh,tanh,5.5175057700695485e-05,0.007427991498426441,0.0063441583772059894
221,50,16,0.1,64,16,sigmoid,tanh,5.579101732185282e-05,0.00746933847953437,0.006378254880820425
239,50,16,0.1,64,64,sigmoid,tanh,5.91463112955935e-05,0.007690663904734981,0.006558930991302481
215,50,16,0.1,32,64,tanh,tanh,5.9981523669890885e-05,0.007744773958605305,0.006437418465061054
236,50,16,0.1,64,64,relu,tanh,6.554265400187768e-05,0.008095841772285181,0.006914610299059173
947,100,16,0.1,64,16,relu,tanh,6.647915483657897e-05,0.008153475016002623,0.006966071343041357
209,50,16,0.1,32,64,relu,tanh,6.677564680096996e-05,0.008171636727178341,0.006982253577747269
200,50,16,0.1,32,32,relu,tanh,6.750305121933172e-05,0.008216024051774174,0.007021753142241839
953,100,16,0.1,64,16,tanh,tanh,6.943448166636281e-05,0.008332735545207397,0.007131832844064687
946,100,16,0.1,64,16,relu,sigmoid,6.943461630445395e-05,0.008332743624068483,0.007131840816550663
965,100,16,0.1,64,64,relu,tanh,7.727242161776377e-05,0.008790473344352042,0.0075786286666877
929,100,16,0.1,32,32,relu,tanh,8.845891558070352e-05,0.009405259995380432,0.008226831627204105
938,100,16,0.1,32,64,relu,tanh,0.00011011657456167997,0.01049364448424283,0.009451900211245472
956,100,16,0.1,64,32,relu,tanh,0.000110325325221555,0.010503586302856515,0.009462936556017758
962,100,16,0.1,64,32,tanh,tanh,0.0001271282736330987,0.011275117455401459,0.010312619292631768
959,100,16,0.1,64,32,sigmoid,tanh,0.00013158654325370414,0.011471117785713131,0.010526556241020439
970,100,16,0.1,64,64,tanh,sigmoid,0.00022138949016366224,0.014879162952386208,0.014163738737210508
